timestamp,LINAUSDT-GTCUSDT,LITUSDT-TLMUSDT,ONEUSDT-DENTUSDT,QTUMUSDT-STEEMUSDT,ICXUSDT-NKNUSDT,FLOWUSDT-OXTUSDT,AXSUSDT-DODOXUSDT,OGNUSDT-LUNA2USDT,KAVAUSDT-SKLUSDT,BCHUSDT-JTOUSDT,SNXUSDT-HFTUSDT,EOSUSDT-ZILUSDT
2024-07-08,-5.052706508016943,4.168331512954883,2.7339835831287154,2.5349495487380675,0.6876826860878664,2.092194268862541,3.8484299916256615,-1.4629948498835181,2.1922290841396217,5.0697064574684205,2.1786366815681286,3.5409983873002737
2024-07-09,-5.067865621927102,4.151150446132622,2.7479702468774523,2.5383693406177605,0.7000676234045193,2.107652262166356,3.8523428558467203,-1.4616163676584897,2.178720711760705,5.059472306972332,2.203163628791114,3.532432562026328
2024-07-10,-5.0636780300807365,4.169817462294176,2.757390175221885,2.530432712309127,0.7289482440301005,2.0764695558744366,3.844803494048265,-1.4507280109868503,2.2089394117043897,5.096009697012058,2.1990444140532053,3.503376221075666
2024-07-11,-5.063767790263423,4.175460871334796,2.7769890024601906,2.5396835321284104,0.7027969302873447,2.0882463042692425,3.8536239698593064,-1.4430077229767804,2.1912061872982367,5.159531108640207,2.2183122404637055,3.5162385150307056
2024-07-12,-5.018070272583774,4.1774734225183305,2.775853304453573,2.5510795807813924,0.7042816031766104,2.105091446860957,3.862595912455417,-1.4430162162825386,2.1959226633390205,5.202620183634229,2.2321697461605514,3.509743627953113
2024-07-13,-5.017340592001918,4.194532247158874,2.7426141225572858,2.5511553373100746,0.687026794232622,2.1198258036476867,3.8737239098134113,-1.4343548645491788,2.215172037405313,5.228545248193002,2.214684958724762,3.508998411038938
2024-07-14,-5.028148876588964,4.145120302901902,2.7369330752509953,2.5672205669749726,0.6599876438260635,2.0911941830044363,3.8604174250051932,-1.4192557546733355,2.1764689057246565,5.171740332071887,2.257968027505239,3.558826325865738
2024-07-15,-5.012320214461175,4.153734729471225,2.731196230995173,2.5780578840372077,0.6675079729251554,2.0580639620941388,3.8392453795287,-1.4494114179100843,2.1544131960522095,5.084712486719901,2.2703324894029926,3.5322662540301883
2024-07-16,-4.9671621488174,4.1458583273155,2.714538186981917,2.574389724837398,0.6745246684619435,2.035230175622996,3.86374756025331,-1.5158566195369088,2.169231441282987,5.057085095781826,2.248379595475261,3.5257242111935967
2024-07-17,-4.9327168570038005,4.018755312933164,2.766208076853604,2.610459596802415,0.6835222296521233,1.9975463789743455,3.882634262262295,-1.5134533479801862,2.1539493864720476,5.0524160814448225,2.2658837261436178,3.5416095353789006
2024-07-18,-4.954059121903032,4.078080672367534,2.758009272476624,2.6200928698693065,0.6905386454493565,1.9825398416380702,3.918917070053787,-1.5007187741275008,2.157854835662329,5.046297286490054,2.2876016042048097,3.5289533208285118
2024-07-19,-4.935957358974696,4.084319226681105,2.7803947635410724,2.606618963584274,0.6968666641209587,2.01136016191834,3.8952411680327645,-1.4825426901587402,2.130870589095813,4.957560064960623,2.257712161118011,3.5304147846645964
2024-07-20,-4.993281279403104,4.098927914072004,2.712260733638553,2.5955029075950415,0.6906141594842152,2.0328652371704243,3.9207213430089354,-1.4861307535854373,2.0923180687691723,4.958920676177247,2.228401256940124,3.525932984445539
2024-07-21,-5.0084754660428255,4.107767582554241,2.7199188247847603,2.589718324560108,0.6620994172913897,1.982014251496465,3.8884219501708537,-1.4763784339854769,2.1045694341759473,4.92685873099069,2.185847535739215,3.5126168527877177
2024-07-22,-4.999034235913493,4.088228170405733,2.7121070017978237,2.593922012180779,0.7242442136493983,2.021503704573617,3.9080896229566604,-1.4738137391364474,2.12403460082358,4.971886631422219,2.1526239770198585,3.512301738499233
2024-07-23,-5.079023021843106,4.097161897660706,2.7354491752903245,2.5739901021136857,0.6913550653849636,2.033948005039109,3.933558237957693,-1.4693097942381472,2.1447585758968204,4.99863471567264,2.13805912405277,3.5357655810151183
2024-07-24,-5.136887168785458,4.098078409140138,2.6956819095681874,2.590652002856772,0.7088322516217325,2.1338486507903975,3.9267625546437923,-1.4715551809189578,2.1765542455051543,4.882822910904164,2.1302384349651105,3.5571353720635095
2024-07-25,-5.181115017279262,4.105437379275044,2.68597424940301,2.55350535036198,0.7190645688559918,2.0827857098593863,3.8847640330402835,-1.4583096481043096,2.156817060126203,4.926469342521463,2.1422334588386565,3.5283373425840217
2024-07-26,-5.15686058410793,4.110175738354641,2.710166604008587,2.563628746081481,0.7408403117598878,2.124593886301312,3.8560387901635576,-1.390877652221174,2.1556783456156943,4.762491226508758,2.175985374588267,3.513502369672793
2024-07-27,-5.113247611528365,4.1374130942766225,2.7107955700194033,2.590683459698407,0.7668570419250358,2.074012518549335,3.849755454200496,-1.3732412388753112,2.1133350121229677,4.834527558070811,2.172682726305349,3.514057211381877
