coin,opentime,openprice,highprice,lowprice,closeprice,volume,closetime,quotevolume,trades,taker_buy_volume,taker_buy_quote,unused
OP,1654092000000,1.3600000,1.3889000,1.2263000,1.3063000,8008129.2,1654095599999,10309309.64474000,48952,3755647.3,4837396.58344000,0
OP,1654095600000,1.3087000,1.3401000,1.1524000,1.1726000,8685908.9,1654099199999,10660124.91742000,51110,3926490.2,4820836.87434000,0
OP,1654099200000,1.1727000,1.1753000,1.0588000,1.0951000,17845980.1,1654102799999,19866154.86498000,94093,8583696.9,9563649.13109000,0
OP,1654102800000,1.0943000,1.2242000,1.0353000,1.2195000,19962407.4,1654106399999,22290366.49963000,98281,10318994.9,11540814.35370000,0
OP,1654106400000,1.2204000,1.2749000,1.1444000,1.1925000,20082753.5,1654109999999,24161717.40887000,114828,9726676.2,11711359.21447000,0
OP,1654110000000,1.1925000,1.3174000,1.1900000,1.2457000,15374586.0,1654113599999,19414990.87275000,89879,7744168.2,9774187.34706000,0
OP,1654113600000,1.2457000,1.2700000,1.1354000,1.2108000,9650630.5,1654117199999,11619209.35068000,63826,4903271.2,5906019.48489000,0
OP,1654117200000,1.2103000,1.3463000,1.2000000,1.2881000,12181530.1,1654120799999,15680442.24614000,71786,6173242.9,7953063.75001000,0
OP,1654120800000,1.2865000,1.3611000,1.2291000,1.2573000,11276843.2,1654124399999,14615044.44937000,70045,5428658.5,7048063.17741000,0
OP,1654124400000,1.2566000,1.2879000,1.2081000,1.2336000,6746532.0,1654127999999,8418512.04288000,39299,3293192.1,4113831.90067000,0
OP,1654128000000,1.2327000,1.2954000,1.2000000,1.2425000,7041994.4,1654131599999,8734795.81871000,36331,3408743.7,4235067.52984000,0
OP,1654131600000,1.2425000,1.3095000,1.2157000,1.2588000,5892741.5,1654135199999,7478616.12014000,29878,2744096.3,3482276.56150000,0
OP,1654135200000,1.2574000,1.2739000,1.1750000,1.1839000,7204052.6,1654138799999,8790813.90614000,30698,2850800.3,3491109.49890000,0
OP,1654138800000,1.1839000,1.2000000,1.1450000,1.1807000,7092759.1,1654142399999,8310757.31364000,32124,3154105.8,3700148.64210000,0
OP,1654142400000,1.1807000,1.2103000,1.1606000,1.1809000,5754418.9,1654145999999,6839426.36925000,28278,2850782.8,3390007.52510000,0
OP,1654146000000,1.1807000,1.1897000,1.0837000,1.1320000,11312390.0,1654149599999,12683605.57739000,53700,5059710.7,5671594.40878000,0
OP,1654149600000,1.1313000,1.1440000,1.0500000,1.1182000,13605827.6,1654153199999,14852473.98085000,59572,6373741.3,6965486.91965000,0
OP,1654153200000,1.1184000,1.1691000,1.0950000,1.1413000,11018684.7,1654156799999,12531982.94030000,46701,5495321.9,6255478.23557000,0
OP,1654156800000,1.1411000,1.1543000,1.1146000,1.1389000,7532465.4,1654160399999,8522618.68357000,32320,3597000.5,4074115.87672000,0
OP,1654160400000,1.1390000,1.2455000,1.1087000,1.2284000,19455014.7,1654163999999,23005827.98042000,79826,10074086.9,11917397.37140000,0
OP,1654164000000,1.2288000,1.2737000,1.1884000,1.2399000,22983228.8,1654167599999,28348171.58386000,94732,11416945.1,14097221.14780000,0
OP,1654167600000,1.2392000,1.2922000,1.2023000,1.2802000,10255864.3,1654171199999,12799688.72882000,48085,5216534.4,6517769.85144000,0
OP,1654171200000,1.2809000,1.4560000,1.2650000,1.4454000,68480857.0,1654174799999,95024691.97678000,258029,34694801.4,48175803.91436000,0
OP,1654174800000,1.4453000,1.4600000,1.2916000,1.3336000,65454904.6,1654178399999,89040906.55586000,230606,31978991.2,43521386.23374000,0
OP,1654178400000,1.3328000,1.4819000,1.3200000,1.4739000,52979082.9,1654181999999,74190905.11819000,211544,27434429.2,38456852.31402000,0
OP,1654182000000,1.4739000,1.5648000,1.4238000,1.5439000,79845868.7,1654185599999,119193328.35793000,312136,40827794.2,61010158.22355000,0
OP,1654185600000,1.5440000,1.6200000,1.4795000,1.5041000,104346342.6,1654189199999,162839220.04264000,388365,52149851.4,81466427.64106000,0
OP,1654189200000,1.5042000,1.5639000,1.4039000,1.4314000,64614618.1,1654192799999,95303054.31840000,226675,31447239.6,46433829.77815000,0
OP,1654192800000,1.4322000,1.4678000,1.3700000,1.4042000,39253923.5,1654196399999,55483731.83536000,165036,19395532.1,27434102.33725000,0
OP,1654196400000,1.4042000,1.4592000,1.3941000,1.4456000,22806777.1,1654199999999,32420284.22588000,102935,11698774.8,16642021.20932000,0
OP,1654200000000,1.4449000,1.4899000,1.4279000,1.4813000,20053597.1,1654203599999,29278521.09444000,88794,10140855.8,14813282.13104000,0
OP,1654203600000,1.4816000,1.5500000,1.4747000,1.5145000,30879273.3,1654207199999,46654585.43577000,141231,15445569.4,23346989.50199000,0
OP,1654207200000,1.5142000,1.5261000,1.4225000,1.4823000,25397689.2,1654210799999,37407115.66125000,114082,12456656.5,18355178.73805000,0
OP,1654210800000,1.4825000,1.5680000,1.4740000,1.5460000,30495167.3,1654214399999,46699648.51499000,126106,15327706.2,23470030.16843000,0
OP,1654214400000,1.5455000,1.6500000,1.5000000,1.6046000,48011369.2,1654217999999,76718995.64004000,199234,24243715.6,38757413.48244000,0
OP,1654218000000,1.6047000,1.6375000,1.5501000,1.6105000,31178677.2,1654221599999,49774349.08319000,125438,15234214.7,24338922.72839000,0
OP,1654221600000,1.6105000,1.6248000,1.5500000,1.6117000,30144624.3,1654225199999,48000464.95583000,119395,14595376.2,23255499.33764000,0
OP,1654225200000,1.6117000,1.6173000,1.5260000,1.5312000,27285267.8,1654228799999,43062852.31631000,117283,12628572.3,19953731.47474000,0
OP,1654228800000,1.5302000,1.5439000,1.4712000,1.4953000,38623177.0,1654232399999,58012106.97909000,144994,18168825.9,27315607.92284000,0
OP,1654232400000,1.4960000,1.5555000,1.4832000,1.5362000,23925787.8,1654235999999,36456322.42189000,100042,12444680.3,18966690.55182000,0
OP,1654236000000,1.5360000,1.5429000,1.4840000,1.4963000,22515121.3,1654239599999,33907529.21299000,91448,10765252.8,16219962.18456000,0
OP,1654239600000,1.4962000,1.5027000,1.4410000,1.4648000,30342573.2,1654243199999,44316751.54557000,109536,14378029.1,21003668.31726000,0
OP,1654243200000,1.4653000,1.4770000,1.4015000,1.4190000,29115975.9,1654246799999,41828288.19779000,100274,13720099.5,19720475.83293000,0
OP,1654246800000,1.4189000,1.4367000,1.3800000,1.4281000,29891434.0,1654250399999,41992060.01526000,108728,14353400.7,20185252.91252000,0
OP,1654250400000,1.4282000,1.4575000,1.2995000,1.3186000,50256097.2,1654253999999,68942103.00376000,165207,23699026.4,32557631.82847000,0
OP,1654254000000,1.3186000,1.3574000,1.2881000,1.3292000,37254268.5,1654257599999,49235296.60488000,128615,19120057.7,25282845.04856000,0
OP,1654257600000,1.3300000,1.3560000,1.3038000,1.3352000,27314593.5,1654261199999,36484305.17221000,117199,13964115.0,18666825.95368000,0
OP,1654261200000,1.3355000,1.3900000,1.3230000,1.3884000,32325529.5,1654264799999,44187521.90190000,126385,16460321.9,22509910.88074000,0
OP,1654264800000,1.3882000,1.4076000,1.3155000,1.3518000,30109785.0,1654268399999,40881700.34463000,110134,14654472.1,19903010.51945000,0
OP,1654268400000,1.3520000,1.3951000,1.3388000,1.3864000,18904557.1,1654271999999,25895819.29642000,80562,9987593.3,13686971.20770000,0
OP,1654272000000,1.3872000,1.3991000,1.3438000,1.3790000,20941697.9,1654275599999,28720411.50922000,90421,10043940.4,13781215.73463000,0
OP,1654275600000,1.3789000,1.3900000,1.3510000,1.3645000,10233872.1,1654279199999,14011213.85013000,46807,4853615.3,6647394.75343000,0
OP,1654279200000,1.3647000,1.3735000,1.3300000,1.3409000,11639803.3,1654282799999,15693509.88301000,45316,5618353.6,7578348.30672000,0
OP,1654282800000,1.3408000,1.3500000,1.3105000,1.3452000,9056016.7,1654286399999,12067237.04037000,40308,4166751.8,5555532.06317000,0
OP,1654286400000,1.3452000,1.3744000,1.3279000,1.3555000,7035236.6,1654289999999,9515361.07173000,33513,3497372.1,4732652.76645000,0
OP,1654290000000,1.3552000,1.4379000,1.3545000,1.4125000,12688009.3,1654293599999,17704449.73702000,52685,6775228.0,9458073.90808000,0
OP,1654293600000,1.4128000,1.4400000,1.3881000,1.3955000,9346758.1,1654297199999,13194537.09607000,50217,4465979.5,6306751.92729000,0
OP,1654297200000,1.3949000,1.3998000,1.3527000,1.3615000,7569729.8,1654300799999,10455552.77996000,32880,3616440.0,5000159.01898000,0
OP,1654300800000,1.3614000,1.3845000,1.3517000,1.3649000,8592207.1,1654304399999,11761174.00407000,37536,3835083.8,5254151.84351000,0
OP,1654304400000,1.3650000,1.3721000,1.3300000,1.3552000,10158614.5,1654307999999,13671853.66091000,45807,4786101.6,6445292.42353000,0
OP,1654308000000,1.3552000,1.3600000,1.2930000,1.3279000,14151432.7,1654311599999,18688735.96382000,53721,6234523.6,8240920.42314000,0
OP,1654311600000,1.3278000,1.3360000,1.3150000,1.3212000,7405033.3,1654315199999,9820845.59354000,27565,3724054.8,4942388.51993000,0
OP,1654315200000,1.3210000,1.3575000,1.3182000,1.3496000,8268517.0,1654318799999,11098178.04537000,31647,4308421.1,5783136.25884000,0
OP,1654318800000,1.3496000,1.3538000,1.3384000,1.3456000,4159223.9,1654322399999,5599338.20427000,17325,1996025.8,2688125.81728000,0
OP,1654322400000,1.3450000,1.4157000,1.3426000,1.4088000,20364266.7,1654325999999,28194776.88207000,64644,10745466.6,14880841.51634000,0
OP,1654326000000,1.4092000,1.4240000,1.3862000,1.3967000,18726935.1,1654329599999,26290229.38440000,50766,7742098.0,10876385.39186000,0
OP,1654329600000,1.3971000,1.4819000,1.3922000,1.4683000,30539036.6,1654333199999,44456418.37048000,95729,15515192.8,22559693.83888000,0
OP,1654333200000,1.4677000,1.4848000,1.4426000,1.4606000,21380604.3,1654336799999,31281771.00521000,73148,10314433.9,15096206.61751000,0
OP,1654336800000,1.4606000,1.4675000,1.3701000,1.3790000,27608169.9,1654340399999,39099527.78490000,86904,11620858.7,16468219.63167000,0
OP,1654340400000,1.3794000,1.3930000,1.3531000,1.3763000,18071413.0,1654343999999,24858346.71198000,59558,8531648.9,11744138.44165000,0
OP,1654344000000,1.3761000,1.3797000,1.3222000,1.3352000,19347843.4,1654347599999,26060462.88264000,64510,8762252.3,11804214.71792000,0
OP,1654347600000,1.3348000,1.3778000,1.3333000,1.3536000,18725426.4,1654351199999,25437012.17670000,66483,9336680.3,12685927.72051000,0
OP,1654351200000,1.3536000,1.4070000,1.3400000,1.3719000,21628997.3,1654354799999,29724950.34121000,75313,10760606.6,14795381.11737000,0
OP,1654354800000,1.3721000,1.4480000,1.3615000,1.4349000,31520053.0,1654358399999,44680389.10746000,100655,15763408.0,22344760.23721000,0
OP,1654358400000,1.4350000,1.4444000,1.3718000,1.3826000,21840168.7,1654361999999,30673964.13423000,75852,9807971.6,13779756.51834000,0
OP,1654362000000,1.3826000,1.3938000,1.3546000,1.3755000,14766331.7,1654365599999,20288076.66553000,56757,7215924.6,9921314.52362000,0
OP,1654365600000,1.3753000,1.4215000,1.3753000,1.4103000,13004708.6,1654369199999,18167697.45087000,47061,6975797.6,9752500.46932000,0
OP,1654369200000,1.4102000,1.4192000,1.3850000,1.4017000,9995008.3,1654372799999,14023601.51497000,37625,4710289.1,6610641.81020000,0
OP,1654372800000,1.4023000,1.4303000,1.3971000,1.4226000,9267978.7,1654376399999,13098719.99299000,39040,4974833.3,7033386.51751000,0
OP,1654376400000,1.4225000,1.4380000,1.4007000,1.4189000,6971497.4,1654379999999,9886231.07468000,31874,3388347.7,4806951.96143000,0
OP,1654380000000,1.4190000,1.4471000,1.3923000,1.3958000,9260856.6,1654383599999,13119577.81909000,42746,4495435.8,6376505.13001000,0
OP,1654383600000,1.3956000,1.4166000,1.3672000,1.3921000,8082995.4,1654387199999,11226949.94366000,35275,3656972.4,5080859.39108000,0
OP,1654387200000,1.3916000,1.4333000,1.3837000,1.4049000,13435147.5,1654390799999,18983249.30039000,53624,6525592.4,9229081.61090000,0
OP,1654390800000,1.4048000,1.4063000,1.3470000,1.3628000,15071644.2,1654394399999,20685290.39912000,57822,6841336.5,9393776.20883000,0
OP,1654394400000,1.3621000,1.3880000,1.3580000,1.3784000,6851230.4,1654397999999,9435943.94525000,28458,3488374.7,4804692.38170000,0
OP,1654398000000,1.3782000,1.3927000,1.3600000,1.3607000,6991659.6,1654401599999,9629039.64393000,26978,2997665.5,4132736.03684000,0
OP,1654401600000,1.3601000,1.3720000,1.3301000,1.3536000,10898838.7,1654405199999,14767743.55919000,36194,4960415.3,6725344.33518000,0
OP,1654405200000,1.3530000,1.3800000,1.3527000,1.3583000,5693744.0,1654408799999,7783974.06155000,21099,2714408.5,3712204.96847000,0
OP,1654408800000,1.3590000,1.3860000,1.3478000,1.3702000,6724063.1,1654412399999,9174054.06781000,27225,3199269.6,4368156.76034000,0
OP,1654412400000,1.3707000,1.3809000,1.3430000,1.3486000,9885066.1,1654415999999,13475956.76973000,34762,4325252.7,5903323.73620000,0
OP,1654416000000,1.3487000,1.3616000,1.3415000,1.3507000,6580419.4,1654419599999,8910277.79803000,26814,3206036.0,4341844.92786000,0
OP,1654419600000,1.3506000,1.3514000,1.3082000,1.3339000,13876784.9,1654423199999,18458468.63103000,49345,5793692.2,7710763.61841000,0
OP,1654423200000,1.3338000,1.3483000,1.3200000,1.3345000,7222660.2,1654426799999,9652951.08655000,27815,3524979.9,4712484.96269000,0
OP,1654426800000,1.3347000,1.3388000,1.2781000,1.3185000,22372842.1,1654430399999,29198720.36844000,68057,10071486.0,13150571.36608000,0
OP,1654430400000,1.3181000,1.3254000,1.2966000,1.3176000,10260840.8,1654433999999,13492369.86982000,35885,4735071.6,6228495.75184000,0
OP,1654434000000,1.3177000,1.3239000,1.1863000,1.2187000,43633347.5,1654437599999,54003094.18319000,122835,19595471.6,24214751.80495000,0
OP,1654437600000,1.2187000,1.2348000,1.1600000,1.2079000,45264241.2,1654441199999,54137378.99952000,136862,21700769.8,25970943.62640000,0
OP,1654441200000,1.2079000,1.2550000,1.2079000,1.2343000,23677834.8,1654444799999,29127595.53204000,76570,12430092.2,15296012.75521000,0
OP,1654444800000,1.2345000,1.2700000,1.2000000,1.2273000,33080968.8,1654448399999,40755160.21953000,111630,16057143.5,19792795.70797000,0
OP,1654448400000,1.2275000,1.2620000,1.2153000,1.2387000,16935001.2,1654451999999,21087294.62926000,62491,8173089.6,10178843.24382000,0
OP,1654452000000,1.2385000,1.2461000,1.2104000,1.2119000,9703907.6,1654455599999,11905845.37797000,38013,4431978.8,5441916.72266000,0
OP,1654455600000,1.2116000,1.2300000,1.2066000,1.2258000,6870056.1,1654459199999,8373056.36636000,28600,3518181.5,4289053.32369000,0
OP,1654459200000,1.2258000,1.2331000,1.2110000,1.2136000,5084787.1,1654462799999,6203377.07522000,22800,2468651.7,3014072.72197000,0
OP,1654462800000,1.2137000,1.2188000,1.1786000,1.2120000,11122971.6,1654466399999,13330848.38186000,46143,4978005.3,5970691.64911000,0
OP,1654466400000,1.2125000,1.2300000,1.2051000,1.2193000,5970559.7,1654469999999,7264490.07210000,31103,2865485.4,3488093.32812000,0
OP,1654470000000,1.2191000,1.2250000,1.1493000,1.1654000,14857463.0,1654473599999,17525900.25300000,58045,6443512.4,7609862.15669000,0
OP,1654473600000,1.1644000,1.2200000,1.1395000,1.2079000,15520405.4,1654477199999,18382644.54639000,63396,7849566.3,9307975.77721000,0
OP,1654477200000,1.2075000,1.2590000,1.2075000,1.2453000,23550252.3,1654480799999,29189709.62858000,80344,11810881.5,14643480.65675000,0
OP,1654480800000,1.2454000,1.2600000,1.2137000,1.2192000,15162128.7,1654484399999,18724442.62679000,51967,6708000.3,8295146.31803000,0
OP,1654484400000,1.2192000,1.2831000,1.2185000,1.2719000,13985556.0,1654487999999,17562563.43321000,51972,7505776.5,9425360.83133000,0
OP,1654488000000,1.2723000,1.2777000,1.2426000,1.2506000,11591148.7,1654491599999,14638297.79488000,41719,5135568.5,6489290.07655000,0
OP,1654491600000,1.2510000,1.2768000,1.2455000,1.2554000,10148206.5,1654495199999,12809187.72234000,36464,4842681.2,6115508.19555000,0
OP,1654495200000,1.2553000,1.2830000,1.2467000,1.2680000,10983633.8,1654498799999,13873584.00123000,37429,5386464.4,6808409.19768000,0
OP,1654498800000,1.2680000,1.3195000,1.2664000,1.3038000,20070063.8,1654502399999,25992204.13449000,59997,10537023.2,13645061.38681000,0
OP,1654502400000,1.3038000,1.3429000,1.2860000,1.3317000,19547701.2,1654505999999,25735112.36970000,63288,9960328.9,13121198.35493000,0
OP,1654506000000,1.3318000,1.3371000,1.3000000,1.3241000,12107388.4,1654509599999,15931870.11561000,43830,5487979.8,7223335.90609000,0
OP,1654509600000,1.3243000,1.3262000,1.2814000,1.3063000,12150183.7,1654513199999,15820458.24522000,43813,5760534.1,7504703.24773000,0
OP,1654513200000,1.3066000,1.3150000,1.2422000,1.2555000,19497029.6,1654516799999,24835703.89012000,70153,8857702.2,11283454.43827000,0
OP,1654516800000,1.2555000,1.2800000,1.2493000,1.2663000,11586110.0,1654520399999,14672864.16654000,43454,6002214.9,7604225.31750000,0
OP,1654520400000,1.2664000,1.2700000,1.2226000,1.2459000,15278397.5,1654523999999,19026963.55012000,62252,7083584.5,8824084.20870000,0
OP,1654524000000,1.2454000,1.2784000,1.2428000,1.2608000,13435138.5,1654527599999,16958224.96311000,52569,7014498.5,8856907.49628000,0
OP,1654527600000,1.2613000,1.2724000,1.2351000,1.2712000,10398510.2,1654531199999,13044353.58681000,47376,5161471.1,6478208.82020000,0
OP,1654531200000,1.2707000,1.3269000,1.2483000,1.2903000,23329959.4,1654534799999,30204351.80717000,84787,11797072.6,15275850.83537000,0
OP,1654534800000,1.2907000,1.3233000,1.2655000,1.3084000,12561130.9,1654538399999,16256854.57427000,49904,6351618.3,8226406.67910000,0
OP,1654538400000,1.3090000,1.3680000,1.3021000,1.3414000,20340658.9,1654541999999,27312242.52373000,73200,10275049.8,13794492.33793000,0
OP,1654542000000,1.3406000,1.3690000,1.3234000,1.3585000,11617663.5,1654545599999,15597972.56677000,46450,6105939.6,8203869.31708000,0
OP,1654545600000,1.3590000,1.3607000,1.3126000,1.3284000,9590397.7,1654549199999,12805515.59654000,39232,4585377.6,6122665.72095000,0
OP,1654549200000,1.3283000,1.3509000,1.3096000,1.3118000,6779753.3,1654552799999,9061089.66426000,31750,3130448.4,4186664.86199000,0
OP,1654552800000,1.3119000,1.3267000,1.3008000,1.3174000,5920786.8,1654556399999,7784338.05029000,27235,2798481.1,3680319.70950000,0
OP,1654556400000,1.3174000,1.3348000,1.2980000,1.3201000,5791312.6,1654559999999,7637948.89289000,22766,2981631.7,3934896.52728000,0
OP,1654560000000,1.3204000,1.3219000,1.2230000,1.2397000,19260101.1,1654563599999,24333306.84033000,69423,8354429.5,10550783.37785000,0
OP,1654563600000,1.2397000,1.2569000,1.1750000,1.1978000,20182404.8,1654567199999,24531285.35810000,67631,8959412.2,10904923.09925000,0
OP,1654567200000,1.1971000,1.2107000,1.1671000,1.2088000,14013553.6,1654570799999,16694973.34014000,47498,6662860.7,7945144.03803000,0
OP,1654570800000,1.2085000,1.2410000,1.2055000,1.2129000,12000303.2,1654574399999,14710385.18721000,40046,5778400.4,7085329.43818000,0
OP,1654574400000,1.2125000,1.2228000,1.1863000,1.2080000,11412052.0,1654577999999,13766265.39697000,36440,5539994.6,6687381.58672000,0
OP,1654578000000,1.2086000,1.2091000,1.1811000,1.1919000,8698413.2,1654581599999,10372466.78844000,30925,3731999.0,4450721.76208000,0
OP,1654581600000,1.1918000,1.2149000,1.1900000,1.2104000,6112138.3,1654585199999,7341934.21193000,23628,2919355.5,3507408.82477000,0
OP,1654585200000,1.2102000,1.2144000,1.1976000,1.2061000,5535018.4,1654588799999,6671519.00222000,22113,2473555.4,2982215.45966000,0
OP,1654588800000,1.2063000,1.2278000,1.2040000,1.2192000,11330674.3,1654592399999,13822106.73292000,28926,5808494.7,7087409.43307000,0
OP,1654592400000,1.2190000,1.2204000,1.2000000,1.2072000,5537890.4,1654595999999,6685806.33249000,21868,2369045.4,2859875.46992000,0
OP,1654596000000,1.2071000,1.2121000,1.1905000,1.1979000,6124309.6,1654599599999,7351492.63797000,24592,2786566.8,3345655.91550000,0
OP,1654599600000,1.1975000,1.1996000,1.1532000,1.1791000,14760767.5,1654603199999,17326386.49780000,53724,6552584.3,7694631.33172000,0
OP,1654603200000,1.1797000,1.1826000,1.1120000,1.1375000,29302409.1,1654606799999,33280526.67730000,71817,14617263.4,16587619.41278000,0
OP,1654606800000,1.1375000,1.1629000,1.1321000,1.1555000,10608962.8,1654610399999,12169499.14140000,36933,5050100.8,5793949.63438000,0
OP,1654610400000,1.1560000,1.1935000,1.1504000,1.1772000,13661900.4,1654613999999,16027699.26807000,43760,7042262.9,8262341.65822000,0
OP,1654614000000,1.1775000,1.1867000,1.1525000,1.1634000,11575703.5,1654617599999,13500662.61894000,34819,5368558.5,6262247.17701000,0
OP,1654617600000,1.1636000,1.1796000,1.1589000,1.1686000,9743875.1,1654621199999,11391533.70968000,26820,4776256.4,5586162.54599000,0
OP,1654621200000,1.1681000,1.1873000,1.1651000,1.1758000,6731251.3,1654624799999,7924092.97213000,22270,3469414.5,4085595.25867000,0
OP,1654624800000,1.1760000,1.2041000,1.1730000,1.1979000,8731056.5,1654628399999,10407454.08604000,28131,4438553.3,5293232.25272000,0
OP,1654628400000,1.1979000,1.2248000,1.1863000,1.1978000,10241000.9,1654631999999,12324354.11729000,33932,4853874.7,5843691.95010000,0
OP,1654632000000,1.1978000,1.2200000,1.1695000,1.1821000,9237659.9,1654635599999,11065717.19921000,35939,4112043.9,4927185.55774000,0
OP,1654635600000,1.1823000,1.2039000,1.1720000,1.1951000,5797705.5,1654639199999,6915203.25580000,23891,2688617.8,3207546.03777000,0
OP,1654639200000,1.1952000,1.2156000,1.0457000,1.1190000,22351611.7,1654642799999,25202149.61672000,73927,9352434.8,10554411.75182000,0
OP,1654642800000,1.1192000,1.1457000,1.0941000,1.1067000,14714981.1,1654646399999,16400352.77221000,56396,6821012.4,7606284.17136000,0
OP,1654646400000,1.1070000,1.1186000,1.0738000,1.0843000,13026371.2,1654649999999,14315204.48481000,39609,5426982.1,5968298.68688000,0
OP,1654650000000,1.0844000,1.0904000,1.0384000,1.0785000,16226537.8,1654653599999,17315723.31053000,51111,7069462.4,7553649.26924000,0
OP,1654653600000,1.0785000,1.1028000,1.0582000,1.0608000,10888453.0,1654657199999,11757271.34118000,34690,4627111.7,5000407.16076000,0
OP,1654657200000,1.0605000,1.0752000,0.8920000,0.9803000,42036498.5,1654660799999,41150228.43382000,124924,18671945.8,18229881.85279000,0
OP,1654660800000,0.9802000,0.9999000,0.9388000,0.9703000,16423314.2,1654664399999,16022742.58204000,56714,7492877.7,7314410.95299000,0
OP,1654664400000,0.9705000,1.0163000,0.9600000,1.0027000,12844819.3,1654667999999,12698039.50840000,38365,6740191.0,6668938.64474000,0
OP,1654668000000,1.0031000,1.0191000,0.9695000,0.9912000,11104701.1,1654671599999,10994145.63275000,37184,5100573.2,5052139.14286000,0
OP,1654671600000,0.9912000,0.9922000,0.9432000,0.9733000,14968884.3,1654675199999,14513408.06134000,45709,6492822.9,6304147.25929000,0
OP,1654675200000,0.9730000,1.0350000,0.9686000,1.0185000,15020119.4,1654678799999,15059658.70231000,45851,7416319.1,7437068.47597000,0
OP,1654678800000,1.0186000,1.0230000,0.9885000,1.0181000,11712044.8,1654682399999,11804664.94385000,39013,5436449.1,5481732.11221000,0
OP,1654682400000,1.0181000,1.0188000,0.9871000,0.9980000,6615530.4,1654685999999,6632296.06257000,23039,2978910.2,2988155.38750000,0
OP,1654686000000,0.9980000,1.0147000,0.9877000,1.0062000,7203395.3,1654689599999,7236073.85579000,24646,3318871.9,3335675.72175000,0
OP,1654689600000,1.0063000,1.0129000,0.9550000,0.9730000,14515805.2,1654693199999,14227322.50322000,46675,6302147.7,6180552.47233000,0
OP,1654693200000,0.9730000,1.0249000,0.9680000,1.0104000,11515982.0,1654696799999,11522362.66159000,40252,5815394.5,5819269.23756000,0
OP,1654696800000,1.0105000,1.0149000,0.9750000,0.9896000,11362035.3,1654700399999,11287946.31972000,35566,5015725.9,4986281.48859000,0
OP,1654700400000,0.9900000,0.9970000,0.9832000,0.9896000,4952580.7,1654703999999,4909902.03015000,17936,2235408.9,2216877.52131000,0
OP,1654704000000,0.9898000,0.9974000,0.9571000,0.9713000,9042066.1,1654707599999,8809889.83680000,29398,4081228.5,3977121.23911000,0
OP,1654707600000,0.9714000,0.9826000,0.9136000,0.9389000,14391839.0,1654711199999,13629720.85491000,41982,6400778.8,6066885.92079000,0
OP,1654711200000,0.9392000,0.9448000,0.8830000,0.9165000,21010144.5,1654714799999,19139357.61471000,55775,9518173.8,8679336.11698000,0
OP,1654714800000,0.9164000,0.9318000,0.9047000,0.9157000,6987675.8,1654718399999,6409861.92278000,24941,3356654.9,3080885.00192000,0
OP,1654718400000,0.9155000,0.9297000,0.8060000,0.8345000,25783607.6,1654721999999,22050417.28827000,79170,11403464.5,9731306.03108000,0
OP,1654722000000,0.8349000,0.8780000,0.8124000,0.8587000,16714441.8,1654725599999,14218922.05183000,47319,8876358.5,7554611.51084000,0
OP,1654725600000,0.8585000,0.8777000,0.8504000,0.8553000,9275916.7,1654729199999,8006110.73483000,24681,4548344.1,3926897.92640000,0
OP,1654729200000,0.8549000,0.8554000,0.6968000,0.7295000,63564805.5,1654732799999,48309124.78966000,156035,29448237.8,22322038.81846000,0
OP,1654732800000,0.7287000,0.8199000,0.7210000,0.7812000,51748749.1,1654736399999,39493501.18060000,135957,27578284.9,21064865.58543000,0
OP,1654736400000,0.7809000,0.8467000,0.7788000,0.8022000,37942742.0,1654739999999,30969510.24963000,102763,18864620.9,15409503.02293000,0
OP,1654740000000,0.8027000,0.8436000,0.7978000,0.8193000,23983041.9,1654743599999,19649359.31025000,66134,12393585.7,10166292.25575000,0
OP,1654743600000,0.8198000,0.9009000,0.8153000,0.8557000,37198182.9,1654747199999,31802400.11238000,105374,19222053.5,16445646.15034000,0
OP,1654747200000,0.8557000,0.8962000,0.8260000,0.8448000,25986644.0,1654750799999,22456062.56759000,73719,12446023.0,10768035.76463000,0
OP,1654750800000,0.8450000,0.8663000,0.8225000,0.8443000,20336190.7,1654754399999,17148855.08796000,53806,10462779.4,8830133.14703000,0
OP,1654754400000,0.8443000,0.8619000,0.8403000,0.8467000,12489522.5,1654757999999,10642676.02691000,37030,6290999.4,5364028.76604000,0
OP,1654758000000,0.8465000,0.8624000,0.8300000,0.8579000,15128405.5,1654761599999,12758478.96196000,43092,7805337.6,6589887.30659000,0
OP,1654761600000,0.8579000,0.8935000,0.8432000,0.8808000,22188288.5,1654765199999,19290906.64593000,60311,12055511.0,10486225.60987000,0
OP,1654765200000,0.8814000,0.9100000,0.8600000,0.8886000,22565586.5,1654768799999,20004055.13338000,63794,11573014.6,10272205.64196000,0
OP,1654768800000,0.8887000,0.8961000,0.8611000,0.8672000,11771278.3,1654772399999,10345728.79913000,37287,5580718.8,4909940.32787000,0
OP,1654772400000,0.8674000,0.8755000,0.8401000,0.8450000,15548190.5,1654775999999,13306842.06236000,46553,7361338.6,6306280.24408000,0
OP,1654776000000,0.8446000,0.8540000,0.8030000,0.8196000,24614660.8,1654779599999,20296675.42221000,63870,11801628.7,9731884.58901000,0
OP,1654779600000,0.8196000,0.8398000,0.8048000,0.8240000,20597199.0,1654783199999,16971837.63764000,54691,10066816.8,8300045.37160000,0
OP,1654783200000,0.8239000,0.8565000,0.8188000,0.8358000,17496258.6,1654786799999,14650591.65926000,51691,9321564.5,7809079.47429000,0
