opentime,openprice,highprice,lowprice,closeprice
1738710000000,205.35,206.19,203.52,204.61
1738711800000,204.62,208.12,204.33,206.48
1738713600000,206.49,207.31,205.53,207.02
1738715400000,207.02,208.18,205.9,206.54
1738717200000,206.55,209.26,206.5,207.4
1738719000000,207.4,207.79,205.02,205.45
1738720800000,205.44,206.72,205.02,206.05
1738722600000,206.05,208.15,205.02,207.47
1738724400000,207.48,208.0,206.37,206.73
1738726200000,206.74,208.87,206.72,207.24
1738728000000,207.23,207.43,205.36,205.5
1738729800000,205.5,206.46,204.53,204.95
