date,open,high,low,close,gap_day,next_close,open_change,high_change,low_change,close_change,ma_close_5,ma_close_10,prev_open,prev_high,prev_low,prev_close,daily_range,gap_change,close_ma5_ratio,close_ma10_ratio
2022-07-13,19322.9,20401.6,18901.0,20220.1,1,20578.6,-631.3999999999978,352.6999999999971,-327.2999999999993,897.1999999999971,20386.22,20608.31,19954.3,20048.9,19228.3,19322.9,1500.5999999999985,0.0,0.9918513584175976,0.9811624533986532
2022-07-14,20220.1,20900.0,19600.0,20578.6,1,20823.1,897.1999999999971,498.40000000000146,699.0,358.5,20185.940000000002,20643.510000000002,19322.9,20401.6,18901.0,20220.1,1300.0,0.0,1.0194521533304863,0.9968556703777602
2022-07-15,20578.6,21200.0,20364.3,20823.1,1,21183.5,358.5,300.0,764.2999999999993,244.5,20179.8,20708.82,20220.1,20900.0,19600.0,20578.6,835.7000000000007,0.0,1.031878413066532,1.0055184216193873
2022-07-16,20823.1,21580.0,20471.0,21183.5,1,20794.4,244.5,380.0,106.70000000000073,360.40000000000146,20425.64,20771.760000000002,20578.6,21200.0,20364.3,20823.1,1109.0,0.0,1.037103366161354,1.019822104626666
2022-07-17,21183.6,21674.1,20742.0,20794.4,1,22423.9,360.5,94.09999999999854,271.0,-389.09999999999854,20719.939999999995,20689.86,20823.1,21580.0,20471.0,21183.5,932.0999999999985,0.09999999999854481,1.0035936397499223,1.005052716644772
2022-07-18,20794.4,22800.0,20764.4,22423.9,1,23385.9,-389.1999999999971,1125.9000000000015,22.400000000001455,1629.5,21160.7,20773.46,21183.6,21674.1,20742.0,20794.4,2035.5999999999985,0.0,1.0596955677269655,1.0794494513672737
2022-07-19,22423.5,23817.9,21575.0,23385.9,1,23221.5,1629.0999999999985,1017.9000000000015,810.5999999999985,962.0,21722.159999999996,20954.05,20794.4,22800.0,20764.4,22423.9,2242.9000000000015,-0.4000000000014552,1.0765918306466762,1.1160563232406147
2022-07-20,23385.9,24277.0,22912.4,23221.5,1,23144.5,962.4000000000015,459.09999999999854,1337.4000000000015,-164.40000000000146,22201.840000000004,21190.82,22423.5,23817.9,21575.0,23385.9,1364.5999999999985,0.0,1.0459268240830488,1.095828287909576
2022-07-21,23221.5,23441.1,22340.2,23144.5,1,22675.1,-164.40000000000146,-835.9000000000015,-572.2000000000007,-77.0,22594.04,21509.840000000004,23385.9,24277.0,22912.4,23221.5,1100.8999999999978,0.0,1.0243630621172664,1.0759959162876152
2022-07-22,23144.5,23750.0,22500.0,22675.1,1,22440.2,-77.0,308.90000000000146,159.79999999999927,-469.40000000000146,22970.18,21845.06,23221.5,23441.1,22340.2,23144.5,1250.0,0.0,0.987153779378307,1.0379966912427796
2022-07-23,22675.0,22990.0,21933.5,22440.2,1,22570.6,-469.5,-760.0,-566.5,-234.89999999999782,22973.44,22067.070000000003,23144.5,23750.0,22500.0,22675.1,1056.5,-0.09999999999854481,0.976788848339648,1.0169089054414564
2022-07-24,22440.1,22999.0,22256.4,22570.6,1,21300.0,-234.90000000000146,9.0,322.90000000000146,130.39999999999782,22810.379999999997,22266.27,22675.0,22990.0,21933.5,22440.2,742.5999999999985,-0.10000000000218279,0.9894881190054704,1.013667758452583
2022-07-25,22570.6,22656.8,21232.0,21300.0,1,21241.0,130.5,-342.2000000000007,-1024.4000000000015,-1270.5999999999985,22426.079999999998,22313.96,22440.1,22999.0,22256.4,22570.6,1424.7999999999993,0.0,0.9497870336679438,0.9545593879347279
2022-07-26,21300.0,21334.4,20689.6,21241.0,1,22941.1,-1270.5999999999985,-1322.3999999999978,-542.4000000000015,-59.0,22045.379999999997,22319.71,22570.6,22656.8,21232.0,21300.0,644.8000000000029,0.0,0.9635125364135253,0.9516700709821051
2022-07-27,21241.0,23100.0,21031.0,22941.1,1,23836.2,-59.0,1765.5999999999985,341.40000000000146,1700.0999999999985,22098.579999999998,22534.38,21300.0,21334.4,20689.6,21241.0,2069.0,0.0,1.0381255266175473,1.0180488657775362
2022-07-28,22941.1,24194.6,22583.1,23836.2,1,23771.1,1700.0999999999985,1094.5999999999985,1552.0999999999985,895.1000000000022,22377.78,22675.61,21241.0,23100.0,21031.0,22941.1,1611.5,0.0,1.0651726846899023,1.051182305569729
2022-07-29,23836.2,24500.0,23426.3,23771.1,1,23629.9,895.1000000000022,305.40000000000146,843.2000000000007,-65.10000000000218,22617.879999999997,22714.13,22941.1,24194.6,22583.1,23836.2,1073.7000000000007,0.0,1.0509870951654179,1.0465335894441037
2022-07-30,23771.0,24700.0,23505.0,23629.9,1,23290.1,-65.20000000000073,200.0,78.70000000000073,-141.1999999999971,23083.859999999997,22754.97,23836.2,24500.0,23426.3,23771.1,1195.0,-0.09999999999854481,1.0236546227537338,1.0384500616788332
2022-07-31,23630.0,24187.3,23222.0,23290.1,1,23257.6,-141.0,-512.7000000000007,-283.0,-339.8000000000029,23493.68,22769.53,23771.0,24700.0,23505.0,23629.9,965.2999999999993,0.09999999999854481,0.9913346908615422,1.022862571164183
2022-08-01,23290.1,23497.0,22836.2,23257.6,1,22975.1,-339.90000000000146,-690.2999999999993,-385.7999999999993,-32.5,23556.980000000003,22827.780000000002,23630.0,24187.3,23222.0,23290.1,660.7999999999993,0.0,0.9872912402183979,1.0188288129638534
2022-08-02,23257.6,23448.7,22603.0,22975.1,1,22801.5,-32.5,-48.29999999999927,-233.20000000000073,-282.5,23384.760000000002,22881.27,23290.1,23497.0,22836.2,23257.6,845.7000000000007,0.0,0.982481753073369,1.0041007339190524
2022-08-03,22975.1,23650.0,22665.3,22801.5,1,22608.9,-282.5,201.29999999999927,62.29999999999927,-173.59999999999854,23190.840000000004,22904.36,23257.6,23448.7,22603.0,22975.1,984.7000000000007,0.0,0.9832114748754248,0.9955091519693193
2022-08-04,22801.5,23211.3,22370.0,22608.9,1,23298.1,-173.59999999999854,-438.7000000000007,-295.2999999999993,-192.59999999999854,22986.639999999996,23035.249999999996,22975.1,23650.0,22665.3,22801.5,841.2999999999993,0.0,0.9835669762957964,0.9814914099043859
2022-08-05,22608.9,23450.0,22580.6,23298.1,1,22943.3,-192.59999999999854,238.70000000000073,210.59999999999854,689.1999999999971,22988.24,23240.96,22801.5,23211.3,22370.0,22608.9,869.4000000000015,0.0,1.0134790658180006,1.002458590350829
2022-08-06,23298.0,23341.8,22883.6,22943.3,1,23167.8,689.0999999999985,-108.20000000000073,303.0,-354.7999999999993,22925.38,23241.18,22608.9,23450.0,22580.6,23298.1,458.2000000000007,-0.09999999999854481,1.0007816664325737,0.9871830948342554
2022-08-07,22943.2,23400.0,22830.9,23167.8,1,23804.4,-354.7999999999993,58.20000000000073,-52.69999999999709,224.5,22963.920000000002,23174.339999999997,23298.0,23341.8,22883.6,22943.3,569.0999999999985,-0.09999999999854481,1.0088782751376941,0.9997177913157399
2022-08-08,23167.9,24243.0,23153.1,23804.4,1,23140.2,224.70000000000073,843.0,322.1999999999971,636.6000000000022,23164.5,23177.67,22943.2,23400.0,22830.9,23167.8,1089.9000000000015,0.10000000000218279,1.0276241662889336,1.0270402503789209
2022-08-09,23804.3,23913.4,22850.0,23140.2,1,23940.9,636.3999999999978,-329.59999999999854,-303.09999999999854,-664.2000000000007,23270.760000000002,23128.7,23167.9,24243.0,23153.1,23804.4,1063.4000000000015,-0.10000000000218279,0.9943895257395976,1.0004972177424585
2022-08-10,23140.1,24235.2,22608.0,23940.9,1,23917.2,-664.2000000000007,321.7999999999993,-242.0,800.7000000000007,23399.32,23193.780000000002,23804.3,23913.4,22850.0,23140.2,1627.2000000000007,-0.10000000000218279,1.0231451170375891,1.0322120844467784
2022-08-11,23941.0,24972.0,23840.6,23917.2,1,24387.5,800.9000000000015,736.7999999999993,1232.5999999999985,-23.700000000000728,23594.1,23259.74,23140.1,24235.2,22608.0,23940.9,1131.4000000000015,0.09999999999854481,1.0136941014914747,1.028266008132507
2022-08-12,23917.3,24438.8,23560.0,24387.5,1,24429.0,-23.700000000000728,-533.2000000000007,-280.59999999999854,470.2999999999993,23838.04,23400.98,23941.0,24972.0,23840.6,23917.2,878.7999999999993,0.09999999999854481,1.0230497138187535,1.042157208800657
2022-08-13,24387.5,24879.0,24267.5,24429.0,1,24294.1,470.2000000000007,440.2000000000007,707.5,41.5,23962.96,23563.730000000003,23917.3,24438.8,23560.0,24387.5,611.5,0.0,1.019448348618034,1.0367204173532796
2022-08-14,24429.0,25065.0,24138.0,24294.1,1,24085.2,41.5,186.0,-129.5,-134.90000000000146,24193.74,23732.25,24387.5,24879.0,24267.5,24429.0,927.0,0.0,1.0041481804797439,1.0236745357056325
2022-08-15,24294.1,25200.0,23762.0,24085.2,1,23843.0,-134.90000000000146,135.0,-376.0,-208.89999999999782,24222.6,23810.960000000003,24429.0,25065.0,24138.0,24294.1,1438.0,0.0,0.9943276114042259,1.0115173852713204
2022-08-16,24085.2,24234.0,23650.0,23843.0,1,23333.1,-208.89999999999782,-966.0,-112.0,-242.20000000000073,24207.760000000002,23900.93,24294.1,25200.0,23762.0,24085.2,584.0,0.0,0.9849321044161045,0.9975762449410964
2022-08-17,23843.0,24437.0,23170.0,23333.1,1,23185.1,-242.20000000000073,203.0,-480.0,-509.90000000000146,23996.879999999997,23917.46,24085.2,24234.0,23650.0,23843.0,1267.0,0.0,0.9723389040575275,0.9755676397075609
2022-08-18,23333.1,23595.0,23101.0,23185.1,1,20824.9,-509.90000000000146,-842.0,-69.0,-148.0,23748.1,23855.53,23843.0,24437.0,23170.0,23333.1,494.0,0.0,0.9762928402693268,0.9718962437640245
2022-08-19,23185.0,23200.0,20760.0,20824.9,1,21127.8,-148.09999999999854,-395.0,-2341.0,-2360.199999999997,23054.26,23624.0,23333.1,23595.0,23101.0,23185.1,2440.0,-0.09999999999854481,0.9032994335970881,0.8815145614629192
2022-08-20,20825.0,21368.9,20742.9,21127.8,1,21505.6,-2360.0,-1831.0999999999985,-17.099999999998545,302.8999999999978,22462.780000000002,23342.689999999995,23185.0,23200.0,20760.0,20824.9,626.0,0.09999999999854481,0.940569243878095,0.9051141920661245
2022-08-21,21127.7,21804.6,21055.0,21505.6,1,21387.0,302.7000000000007,435.6999999999971,312.09999999999854,377.7999999999993,21995.3,23101.530000000002,20825.0,21368.9,20742.9,21127.8,749.5999999999985,-0.09999999999854481,0.9777361527235363,0.9309166968594719
2022-08-22,21505.6,21550.0,20858.6,21387.0,1,21518.2,377.8999999999978,-254.59999999999854,-196.40000000000146,-118.59999999999854,21606.079999999998,22801.48,21127.7,21804.6,21055.0,21505.6,691.4000000000015,0.0,0.9898602615560066,0.9379654303141726
2022-08-23,21387.0,21667.2,20874.8,21518.2,1,21354.9,-118.59999999999854,117.20000000000073,16.200000000000728,131.20000000000073,21272.699999999997,22510.4,21505.6,21550.0,20858.6,21387.0,792.4000000000015,0.0,1.0115406130862563,0.9559225957779515
2022-08-24,21518.2,21925.6,21132.3,21354.9,1,21548.3,131.20000000000073,258.3999999999978,257.5,-163.29999999999927,21378.7,22216.48,21387.0,21667.2,20874.8,21518.2,793.2999999999993,0.0,0.9988867424118398,0.9612188789583229
2022-08-25,21355.0,21810.9,21295.3,21548.3,1,20228.7,-163.20000000000073,-114.69999999999709,163.0,193.39999999999782,21462.800000000003,21962.79,21518.2,21925.6,21132.3,21354.9,515.6000000000022,0.09999999999854481,1.0039836368041446,0.981127625406426
2022-08-26,21548.3,21867.6,20100.0,20228.7,1,20023.9,193.29999999999927,56.69999999999709,-1195.2999999999993,-1319.5999999999985,21207.42,21601.36,21355.0,21810.9,21295.3,21548.3,1767.5999999999985,0.0,0.9538501147239976,0.9364549269120093
2022-08-27,20228.7,20367.7,19744.0,20023.9,1,19547.5,-1319.5999999999985,-1499.8999999999978,-356.0,-204.79999999999927,20934.8,21270.44,21548.3,21867.6,20100.0,20228.7,623.7000000000007,0.0,0.9564887173510137,0.9413956645936804
2022-08-28,20024.0,20155.0,19508.0,19547.5,1,20275.5,-204.70000000000073,-212.70000000000073,-236.0,-476.40000000000146,20540.659999999996,20906.68,20228.7,20367.7,19744.0,20023.9,647.0,0.09999999999854481,0.9516490706725103,0.934988242992192
2022-08-29,19547.5,20440.0,19539.4,20275.5,1,19803.1,-476.5,285.0,31.400000000001455,728.0,20324.78,20851.739999999998,20024.0,20155.0,19508.0,19547.5,900.5999999999985,0.0,0.997575373509578,0.9723648961669387
2022-08-30,20275.5,20574.0,19524.4,19803.1,1,20041.5,728.0,134.0,-15.0,-472.40000000000146,19975.74,20719.27,19547.5,20440.0,19539.4,20275.5,1049.5999999999985,0.0,0.9913575166677178,0.9557817432757041
2022-08-31,19803.2,20496.0,19787.9,20041.5,1,20122.5,-472.2999999999993,-78.0,263.5,238.40000000000146,19938.3,20572.86,20275.5,20574.0,19524.4,19803.1,708.0999999999985,0.10000000000218279,1.0051759678608507,0.974171797212444
2022-09-01,20041.4,20198.3,19555.0,20122.5,1,19941.0,238.20000000000073,-297.7000000000007,-232.90000000000146,81.0,19958.02,20446.41,19803.2,20496.0,19787.9,20041.5,643.2999999999993,-0.09999999999854481,1.0082412984855211,0.9841580991479678
2022-09-02,20122.6,20434.3,19736.0,19941.0,1,19820.7,81.19999999999709,236.0,181.0,-181.5,20036.72,20288.690000000002,20041.4,20198.3,19555.0,20122.5,698.2999999999993,0.09999999999854481,0.9952227709924578,0.9828628659612818
2022-09-03,19941.0,20050.0,19628.7,19820.7,1,19992.7,-181.59999999999854,-384.2999999999993,-107.29999999999927,-120.29999999999927,19945.760000000002,20135.27,20122.6,20434.3,19736.0,19941.0,421.2999999999993,0.0,0.9937299957484698,0.9843771650442235
2022-09-04,19820.7,20022.4,19570.0,19992.7,1,19784.9,-120.29999999999927,-27.599999999998545,-58.70000000000073,172.0,19983.68,19979.710000000003,19941.0,20050.0,19628.7,19820.7,452.40000000000146,0.0,1.0004513683165464,1.0006501595869008
2022-09-05,19992.7,20046.7,19620.2,19784.9,1,18781.5,172.0,24.299999999999272,50.20000000000073,-207.79999999999927,19932.359999999997,19935.33,19820.7,20022.4,19570.0,19992.7,426.5,0.0,0.9926019798960085,0.9924541003334282
2022-09-06,19784.9,20174.7,18600.0,18781.5,1,19287.0,-207.79999999999927,128.0,-1020.2000000000007,-1003.4000000000015,19664.159999999996,19811.09,19992.7,20046.7,19620.2,19784.9,1574.7000000000007,0.0,0.9551132618937195,0.9480296137163579
2022-09-07,18781.4,19455.0,18500.0,19287.0,1,19309.3,-1003.5,-719.7000000000007,-100.0,505.5,19533.36,19785.04,19784.9,20174.7,18600.0,18781.5,955.0,-0.09999999999854481,0.9873877305286954,0.9748274453829762
2022-09-08,19287.0,19450.0,19003.8,19309.3,1,21352.0,505.59999999999854,-5.0,503.7999999999993,22.299999999999272,19431.08,19688.420000000002,18781.4,19455.0,18500.0,19287.0,446.2000000000007,0.0,0.9937327209810262,0.980744010946536
2022-09-09,19309.3,21666.0,19283.0,21352.0,1,21639.5,22.299999999999272,2216.0,279.2000000000007,2042.7000000000007,19702.94,19843.309999999998,19287.0,19450.0,19003.8,19309.3,2383.0,0.0,1.0836961387488366,1.0760301582750056
2022-09-10,21352.0,21825.0,21112.2,21639.5,1,21820.3,2042.7000000000007,159.0,1829.2000000000007,287.5,20073.86,20003.11,19309.3,21666.0,19283.0,21352.0,712.7999999999993,0.0,1.0779939682751598,1.0818067790458583
2022-09-11,21639.5,21883.4,21336.0,21820.3,1,22386.0,287.5,58.400000000001455,223.79999999999927,180.79999999999927,20681.620000000003,20172.89,21352.0,21825.0,21112.2,21639.5,547.4000000000015,0.0,1.0550575825298016,1.08166455079069
2022-09-12,21820.3,22474.0,21540.0,22386.0,1,20162.5,180.79999999999927,590.5999999999985,204.0,565.7000000000007,21301.420000000002,20417.39,21639.5,21883.4,21336.0,21820.3,934.0,0.0,1.0509158544359953,1.0964182983231452
2022-09-13,22386.0,22850.0,19840.0,20162.5,1,20217.0,565.7000000000007,376.0,-1700.0,-2223.5,21472.06,20451.57,21820.3,22474.0,21540.0,22386.0,3010.0,0.0,0.9390109751928785,0.9858656328096083
2022-09-14,20162.6,20528.5,19600.0,20217.0,1,19690.8,-2223.4000000000015,-2321.5,-240.0,54.5,21245.06,20474.0,22386.0,22850.0,19840.0,20162.5,928.5,0.09999999999854481,0.9516094565042414,0.9874474943831201
2022-09-15,20217.0,20315.0,19453.0,19690.8,1,19792.5,54.400000000001455,-213.5,-147.0,-526.2000000000007,20855.32,20464.59,20162.6,20528.5,19600.0,20217.0,862.0,0.0,0.9441619692241595,0.9621888344696864
2022-09-16,19690.8,19878.0,19300.0,19792.5,1,20102.0,-526.2000000000007,-437.0,-153.0,101.70000000000073,20449.760000000002,20565.69,20217.0,20315.0,19453.0,19690.8,578.0,0.0,0.9678597695034072,0.9624038872510478
2022-09-17,19792.4,20182.6,19739.4,20102.0,1,19404.5,101.60000000000218,304.59999999999854,439.40000000000146,309.5,19992.96,20647.190000000002,19690.8,19878.0,19300.0,19792.5,443.1999999999971,-0.09999999999854481,1.0054539197797625,0.9735949540833401
2022-09-18,20102.0,20105.3,19325.8,19404.5,1,19528.6,309.59999999999854,-77.29999999999927,-413.6000000000022,-697.5,19841.36,20656.71,19792.4,20182.6,19739.4,20102.0,779.5,0.0,0.9779823560481741,0.9393799883911814
2022-09-19,19404.5,19686.3,18215.0,19528.6,1,18866.8,-697.5,-419.0,-1110.7999999999993,124.09999999999854,19703.68,20474.370000000003,20102.0,20105.3,19325.8,19404.5,1471.2999999999993,0.0,0.9911143502127521,0.9538071256893372
2022-09-20,19528.6,19625.0,18690.1,18866.8,1,18447.5,124.09999999999854,-61.29999999999927,475.09999999999854,-661.7999999999993,19538.88,20197.1,19404.5,19686.3,18215.0,19528.6,934.9000000000015,0.0,0.9656029414173176,0.9341341083620917
2022-09-21,18866.7,20154.1,18084.3,18447.5,1,19392.5,-661.8999999999978,529.0999999999985,-605.7999999999993,-419.2999999999993,19269.879999999997,19859.82,19528.6,19625.0,18690.1,18866.8,2069.7999999999993,-0.09999999999854481,0.9573230347049386,0.9288855588822054
2022-09-22,18447.5,19504.8,18345.2,19392.5,1,19280.7,-419.2000000000007,-649.2999999999993,260.90000000000146,945.0,19127.98,19560.47,18866.7,20154.1,18084.3,18447.5,1159.5999999999985,0.0,1.0138289563247138,0.9914127830261746
2022-09-23,19392.5,19492.0,18518.5,19280.7,1,18911.0,945.0,-12.799999999999272,173.29999999999927,-111.79999999999927,19103.219999999998,19472.29,18447.5,19504.8,18345.2,19392.5,973.5,0.0,1.0092905803314836,0.990160890167515
2022-09-24,19280.7,19304.5,18798.0,18911.0,1,18799.7,-111.79999999999927,-187.5,279.5,-369.7000000000007,18979.7,19341.690000000002,19392.5,19492.0,18518.5,19280.7,506.5,0.0,0.9963803432087968,0.9777325559452146
2022-09-25,18910.9,19196.0,18621.0,18799.7,1,19216.3,-369.7999999999993,-108.5,-177.0,-111.29999999999927,18966.28,19252.58,19280.7,19304.5,18798.0,18911.0,575.0,-0.09999999999854481,0.9912170441436066,0.9764769189376177
2022-09-26,18799.7,19311.5,18671.0,19216.3,1,19070.1,-111.20000000000073,115.5,50.0,416.59999999999854,19120.04,19194.96,18910.9,19196.0,18621.0,18799.7,640.5,0.0,1.0050345082960077,1.0011117501677524
2022-09-27,19216.3,20375.0,18801.5,19070.1,1,19407.3,416.59999999999854,1063.5,130.5,-146.20000000000073,19055.559999999998,19091.769999999997,18799.7,19311.5,18671.0,19216.3,1573.5,0.0,1.0007630318920042,0.9988649559469867
2022-09-28,19070.1,19787.6,18460.0,19407.3,1,19582.5,-146.20000000000073,-587.4000000000015,-341.5,337.2000000000007,19080.88,19092.049999999996,19216.3,20375.0,18801.5,19070.1,1327.5999999999985,0.0,1.0171071774467424,1.0165121084430433
2022-09-29,19407.4,19648.8,18827.2,19582.5,1,19411.7,337.3000000000029,-138.79999999999927,367.2000000000007,175.20000000000073,19215.18,19097.439999999995,19070.1,19787.6,18460.0,19407.3,821.5999999999985,0.10000000000218279,1.019116136304734,1.0253992158111247
2022-09-30,19582.5,20172.7,19066.0,19411.7,1,19304.0,175.09999999999854,523.9000000000015,238.79999999999927,-170.79999999999927,19337.579999999998,19151.93,19407.4,19648.8,18827.2,19582.5,1106.7000000000007,0.0,1.003832951175897,1.0135636460659578
2022-10-01,19411.6,19474.0,19140.0,19304.0,1,19049.4,-170.90000000000146,-698.7000000000007,74.0,-107.70000000000073,19355.12,19237.579999999998,19582.5,20172.7,19066.0,19411.7,334.0,-0.10000000000218279,0.9973588383848822,1.0034526172210851
2022-10-02,19304.0,19389.0,18896.0,19049.4,1,19622.0,-107.59999999999854,-85.0,-244.0,-254.59999999999854,19350.98,19203.269999999997,19411.6,19474.0,19140.0,19304.0,493.0,0.0,0.9844152595889202,0.9919873021626007
2022-10-03,19049.3,19723.7,18950.8,19622.0,1,20333.0,-254.70000000000073,334.7000000000007,54.79999999999927,572.5999999999985,19393.920000000002,19237.399999999998,19304.0,19389.0,18896.0,19049.4,772.9000000000015,-0.10000000000218279,1.0117603867603866,1.0199923066526664
2022-10-04,19621.9,20500.0,19480.1,20333.0,1,20150.0,572.6000000000022,776.2999999999993,529.2999999999993,711.0,19544.02,19379.6,19049.3,19723.7,18950.8,19622.0,1019.9000000000015,-0.09999999999854481,1.0403693815294908,1.0491960618382217
2022-10-05,20332.9,20356.1,19707.0,20150.0,1,19954.0,711.0,-143.90000000000146,226.90000000000146,-183.0,19691.68,19514.629999999997,19621.9,20500.0,19480.1,20333.0,649.0999999999985,-0.09999999999854481,1.0232748043843898,1.0325586495875148
