date,daily_open,daily_high,daily_low,daily_close,total_volume,total_quote_volume,avg_vwap,avg_trade_size,avg_trade_count_change,avg_taker_buy_volume_ratio,daily_volume_change,avg_buy_sell_volume_imbalance,avg_relative_volume,avg_volume_volatility,count_volume_spikes,avg_price_to_volume_ratio,total_trades,avg_taker_buy_volume_change
2021-01-06,14003.0,14100.0,13900.0,13906.0,272153.73,3809409325.09,8669.957661774159,48.282525858774264,-0.0020833333333333333,0.28668000579345104,-0.023138888888888057,172.2648263888889,0.9761256349337486,257.7819875387508,345,1544.9278537779762,4245,-2.9605947323337506e-16
2021-01-07,13906.0,14200.0,13900.0,14025.0,297100.61,4165782626.3,9018.476354442499,47.15075254414648,0.0020833333333333333,0.28764901536495746,0.04295138888888957,187.03286805555555,1.021864509960887,306.16314145099267,376,766.6976633540704,3746,-3.947459643111668e-17
2021-01-08,14025.0,14200.0,13996.0,14137.0,309800.54,4371221904.22,7476.146106865665,54.82498795616929,-0.001388888888888889,0.2838260457785624,0.04663194444444468,200.50677777777778,0.9526704938787331,301.1140422507578,338,351.42848953729924,3332,-3.1579677144893343e-16
2021-01-09,14137.0,14271.0,14064.0,14144.0,168005.47,2379870035.95,6838.977773156771,27.06036057768626,0.0,0.21927845485762024,-0.055069444444444504,107.22784027777777,0.9475558502952977,185.85969759750142,329,586.9119536546514,2237,0.03451388888888889
2021-01-10,14120.0,14300.0,14045.0,14203.0,157199.87,2230309328.98,7031.271427380887,24.614936389170904,-0.0006944444444444445,0.18294606078218528,-0.034513888888888095,99.66150694444445,0.9213368865606598,184.70542804960286,315,804.3492916780967,2390,-0.0345138888888875
2021-01-11,14203.0,14680.0,14120.0,14307.0,697142.76,9983526637.63,11691.049629222765,58.25664933052753,0.0006944444444444445,0.42248562965583125,0.0011527777777770056,421.96018055555555,1.00276009353492,585.8584488743301,385,1153.0839283867783,9192,0.0
2021-01-12,14307.0,14498.0,14200.0,14340.0,326276.45,4667958813.15,9402.245900369724,54.87578437627407,-0.0006944444444444445,0.29392517575329263,-0.0011527777777775188,210.31450694444445,0.9925574375263583,326.8034657664175,366,1870.5556265815364,3973,0.0
2021-01-13,14340.0,14449.0,14051.0,14142.0,252806.73,3601021541.13,6866.113538956562,35.694946675783065,0.005555555555555556,0.21692731983009647,0.19084722222222233,165.31953472222222,0.932822063929158,264.38040987982373,324,703.336985285118,3909,0.1057430555555557
2021-01-14,14142.0,14198.0,14005.0,14063.0,177083.51,2498482305.18,6895.920932667736,36.30957730092518,-0.004861111111111111,0.2043558064270869,-0.18867361111111217,107.86324305555556,0.9372970441073503,210.25050808233934,333,612.7027221184796,2265,-0.10356944444444476
2021-01-15,14063.0,14173.0,14000.0,14172.0,286007.89,4030225103.42,7120.210246299378,42.48316435222426,-0.0006944444444444445,0.29105736633230217,-0.0021736111111121345,185.02010416666667,0.9607413079572231,301.8631024316653,336,1464.4631727596752,3155,-0.0021736111111105554
2021-01-16,14173.0,14206.0,14015.0,14159.0,213954.44,3022351016.47,7020.466619497183,37.8755155080438,0.0,0.261667844230256,-7.894919286223335e-16,138.3116388888889,0.9655733027191684,249.7949211463272,353,531.1968806416057,2156,0.0
2021-01-17,14160.0,14255.0,14051.0,14160.0,238918.81,3382544823.88,7301.853226087959,43.789570112304965,0.001388888888888889,0.2663745495565632,0.002388888888888894,159.02478472222222,0.9725693500067446,258.76276074763854,350,623.59450639111,3366,0.002388888888888894
2021-01-18,14118.0,14170.0,14068.0,14105.0,121105.31,1711777526.29,5387.052271993876,27.39286872683417,-0.001388888888888889,0.16930817658133004,-0.002388888888888961,81.14982638888888,0.8584780309304693,148.06249223580602,299,449.29840913045564,1325,-0.002388888888888611
2021-01-19,14105.0,14171.0,14000.0,14148.0,177072.92,2494260707.98,6078.352817090966,29.803957955160133,0.0006944444444444445,0.2038658316639429,0.03003472222222096,114.73776388888889,0.9471319736332509,226.04244890740006,331,510.7294130997286,1695,0.030034722222222223
2021-01-20,14148.0,14335.0,14092.0,14122.0,348173.99,4937918365.55,7979.026836666644,65.39483228489583,-0.0006944444444444445,0.3870616899260331,-0.030034722222222233,228.27236805555557,0.9570431139877239,393.20504479831897,335,474.9188808396696,2644,-0.030034722222222233
2021-01-21,14122.0,14600.0,14109.0,14360.0,382427.87,5455057669.64,8262.096788029467,74.08239119665053,0.0,0.3840977640445812,8.881784197001253e-17,250.21553472222223,0.9919309350761906,358.5823365671467,348,461.37797580890185,4254,-5.427757009278544e-16
2021-01-22,14401.0,14850.0,14110.0,14115.0,494345.45,7055345011.55,9022.423381056904,94.76164760230161,0.0006944444444444445,0.3445415748832349,0.3550972222222215,309.56227083333334,1.006130260946508,422.4811141375729,370,482.97345589267684,5255,-6.328271240363392e-16
2021-01-23,14115.0,14250.0,14050.0,14050.0,181224.47,2559912215.17,5825.185639820376,33.07402825502087,-0.0006944444444444445,0.16994987592002803,-0.35509722222222234,116.46553472222222,0.852261001619662,219.1541374942514,294,532.332994045293,2384,0.0
2021-01-24,14050.0,14108.0,14002.0,14026.0,79186.59,1112110818.33,4623.368882994119,16.453702367674765,0.0,0.09675618148019491,0.0,53.356493055555546,0.8158506344650124,103.47160567107387,283,916.9615483479919,1326,-1.973729821555834e-17
2021-01-25,14026.0,14160.0,13950.0,14077.0,237886.7,3337698154.38,6995.881233656552,39.75302717264695,0.0006944444444444445,0.17689543043463665,0.004722222222223967,157.70234722222222,0.9349769215768439,283.3405009825587,324,1050.9968547588576,2538,0.0
2021-01-26,14088.0,14250.0,14067.0,14151.0,270068.27999999997,3828115724.14,6846.994004260749,56.897250709727544,0.0,0.29039364188797606,0.004020833333335259,169.5224861111111,0.9585260536619887,305.113923846999,333,946.3083169210022,2448,6.315935428978669e-16
2021-01-27,14151.0,14349.0,14100.0,14185.0,250194.82,3559327821.64,7317.183586323295,55.572394318215956,-0.0006944444444444445,0.29648952301101916,-0.00874305555555692,159.89816666666667,0.9684645109510328,293.0166870797931,334,656.5494663734838,3156,-6.315935428978669e-16
2021-01-28,14185.0,14300.0,13901.0,13914.0,283668.65,3998661226.48,7480.549851119046,36.40678371620074,0.0006944444444444445,0.1847054450641557,0.3101111111111117,186.45615972222222,0.9837217286921218,332.5503220396595,346,695.7088101087958,4283,-1.1842378929335003e-16
2021-01-29,13914.0,14100.0,13364.0,13942.0,733814.54,10204132352.63,10307.162341849711,93.43528534207313,-0.0006944444444444445,0.3375971042486611,-0.31011111111110956,425.6380555555556,1.0201202879342182,741.1930703648758,362,1393.1172961839075,5942,-9.86864910777917e-16
2021-01-30,13942.0,14099.0,13900.0,14028.0,220998.28,3098825034.65,6409.852356444086,49.46372711956287,0.0,0.24743007822402513,1.2631870857957337e-15,134.27411111111113,0.9241538401497617,282.89734782982583,327,4096.932761219469,1976,0.0
2021-01-31,14028.0,14115.0,14006.0,14037.0,120438.32,1693106562.41,4985.8237824091575,25.571177398163805,0.0,0.1816906621283324,1.282924384011292e-16,80.34734722222221,0.8687299136034442,157.37980542709528,307,2457.855836277547,1316,6.315935428978669e-16
2021-02-01,14037.0,14098.0,14001.0,14042.0,175746.22,2467833171.9,5997.568162302045,43.82860099787613,0.0,0.19744494541361565,3.947459643111668e-17,118.05727777777778,0.8649675532451627,214.25902063990645,302,511.6989391447487,1839,3.1579677144893343e-16
2021-02-02,14042.0,14099.0,13900.0,13962.0,250917.02,3509465149.53,7208.941071764184,50.9891776618724,0.0006944444444444445,0.2594219100306621,0.006097222222222065,156.79858333333334,0.9629353876876755,255.1001022757304,331,2185.342036989471,2552,0.006097222222222301
2021-02-03,13962.0,14218.0,13900.0,13919.0,203749.97,2846726500.5,6270.336530947143,40.23406657613148,0.0,0.199162387410185,0.26473611111111106,129.52571527777778,0.9644632645902225,243.5253168105792,335,662.8049202104157,2177,-0.006097222222222519
2021-02-04,13919.0,14050.0,13809.0,14008.0,401494.1,5591783702.98,7803.321180177295,79.88130589569847,-0.0006944444444444445,0.31170200275276805,-0.2708333333333356,259.3980138888889,0.9770287957614257,418.0543016794711,354,513.2192887700121,2658,-3.9474596431116675e-16
2021-02-05,13994.0,14051.0,13920.0,14010.0,239697.4,3357077222.07,7556.356997758185,49.3494847048217,0.0,0.26746485005257364,5.921189464667501e-16,157.04565277777778,0.9666873176479255,287.26467193254337,344,1147.2758148227194,2747,-6.315935428978669e-16
2021-02-06,14008.0,14125.0,13950.0,14059.0,292801.79,4112964012.58,7455.484605221498,61.328398398984284,0.0,0.2696608726742544,-3.1579677144893343e-16,192.13809027777776,0.9336396526420501,335.9519388862106,333,1172.510622531269,2266,0.0
2021-02-07,14059.0,14250.0,14047.0,14090.0,324213.82,4575171161.78,7477.096938537065,75.40438939522966,0.0006944444444444445,0.26573444789402023,0.028020833333334556,204.86951388888886,0.9606914371166889,338.52667514554963,333,569.9081696609162,2630,0.02802083333333396
2021-02-08,14090.0,14300.0,13907.0,13907.0,467409.02,6583590484.64,9138.787359812351,91.75959825456691,0.004166666666666667,0.2984970220434039,0.2610902777777784,289.16147222222224,0.994481133587476,508.2946191336915,346,720.7297700872607,4164,0.04094444444444419
2021-02-09,13901.0,14199.0,13861.0,14019.0,676170.97,9498685253.48,9977.587603010119,101.94970520290323,-0.004861111111111111,0.3600032710183264,-0.28911111111110743,398.9504236111111,0.9856321802415844,673.9697072476049,366,672.2425913720408,4296,-0.06896527777777726
2021-02-10,14019.0,14400.0,13950.0,14260.0,736824.13,10454948309.2,10499.430144236165,104.78870249400778,0.0,0.3441799738224194,3.634130033939679e-15,457.9111319444445,1.0185227240246204,768.1824053747733,375,572.04884022026,4594,-2.3684757858670006e-16
2021-02-11,14260.0,14399.0,14080.0,14240.0,527198.72,7511894544.75,8643.771396380684,97.45219578865817,0.0,0.3015670004076396,7.100206617441118e-16,341.70614254224836,0.9422171298322466,585.9886849389022,311,1517.2862418726581,4303,8.35318425581308e-17
2021-02-12,14240.0,14400.0,14101.0,14300.0,379661.69,5431418035.63,9337.153731965072,74.30277725726586,0.0,0.29472812781130187,0.0,243.66806250000002,0.9949495923024442,429.1605408777336,353,800.8176439918798,3002,6.315935428978669e-16
2021-02-13,14300.0,14450.0,14250.0,14335.0,556147.77,7969545172.65,9552.911523066872,108.05153561543337,0.0,0.2803276984120908,-2.13656253183419e-15,344.9961875,0.9937052041781724,574.1966759328201,356,777.1808817897985,4314,-6.315935428978669e-16
2021-02-14,14335.0,14500.0,14201.0,14491.0,423367.35,6089286527.56,9120.132898630194,79.96757706142586,0.0,0.24854990013271933,3.947459643111668e-17,255.81059027777778,0.9566304362937907,453.9532251514704,345,644.4120072266971,3581,4.934324553889585e-18
2021-02-15,14491.0,15011.0,14255.0,14368.0,703715.2,10184107630.24,9276.385268383323,102.09753392084023,0.001388888888888889,0.28882423033307447,0.0027916666666664676,435.76574999999997,0.9898252478130187,725.3830810902846,362,961.4655598404581,4860,-1.9737298215558337e-16
2021-02-16,14368.0,14450.0,14225.0,14312.0,347182.4,4972373535.69,7457.6308671618835,75.27405010257765,-0.001388888888888889,0.20834334062540646,-0.0027916666666670882,224.62129166666665,0.9462374388192046,353.5557239530629,329,421.0272345011832,3578,6.315935428978669e-16
2021-02-17,14312.0,14359.0,14051.0,14107.0,766820.0,10847980355.92,8726.648835349499,124.79002222468817,0.0020833333333333333,0.22997424192708596,0.026388888888891574,489.9022222222222,0.9962783243711998,810.0172276807158,361,448.97154538857626,6303,3.947459643111668e-17
2021-02-18,14107.0,14400.0,14107.0,14219.0,629044.08,8954200662.710001,9421.428627690557,130.2339552458385,-0.0020833333333333333,0.2628750143362801,-0.02638888888888822,388.98231944444444,0.9915628331833043,675.3183787389701,370,561.6025237136362,4128,1.2631870857957337e-15
2021-02-19,14219.0,14654.0,14150.0,14350.0,828715.67,11943558178.82,11800.134986271672,114.19493529967389,0.0006944444444444445,0.38164620111080566,0.19937499999999783,495.8464236111111,0.9849904849996692,799.9438079630544,351,754.1187045444616,6687,1.4210854715202005e-15
2021-02-20,14350.0,14700.0,14110.0,14700.0,758805.67,10983087000.86,11020.15027624774,115.15981609510435,0.0,0.40873875859890774,-0.1975902777777718,467.7376041666667,0.990344070064626,786.1180956264664,355,590.3535559733225,4965,0.0017847222222233227
2021-02-21,14699.0,14750.0,14352.0,14667.0,445705.66,6526792638.82,9690.33867602851,83.96772495363581,0.0020833333333333333,0.3397719582062883,0.3860763888888887,273.2053888888889,0.9963300554642723,501.92958809291355,355,905.5406493532136,2826,0.03097916666666679
2021-02-22,14667.0,16114.0,14500.0,14665.0,1033163.85,15329476236.52,11378.11469851955,142.17414791675506,-0.0020833333333333333,0.386772005662105,-0.3832152777777821,607.6683541666667,1.0212413346791505,967.0516554246465,381,593.5194799276167,6292,-0.03276388888889225
2021-02-23,14665.0,14997.0,14500.0,14864.0,1196260.29,17708388121.88,11585.262707229358,121.5943100906556,0.0006944444444444445,0.3268541393237461,0.03349305555555888,705.9095069444444,0.997129547760705,1040.4946726219493,356,1655.4708654582607,8588,1.2533184366879546e-15
2021-02-24,14864.0,14980.0,14509.0,14785.0,749034.99,11042172808.7,10936.868849140254,124.59965916539892,-0.001388888888888889,0.3538236397973015,-0.038138888888890284,453.4964652777778,0.9938090665003065,718.4669673680152,349,546.0404148445139,4500,-7.894919286223336e-17
2021-02-25,14785.0,14800.0,14295.0,14400.0,770935.8,11168806834.39,9773.341974954794,120.70363708031564,0.01875,0.2827052626892408,0.23727777777777398,476.93793055555557,1.0234545104860049,795.4615719980254,369,1574.8304014275002,6811,0.04784722222222223
2021-02-26,14394.0,14949.0,14367.0,14683.0,620613.13,9144526834.29,10492.179344618486,96.66853488258411,-0.018055555555555554,0.3425849653456918,-0.23113194444444557,389.43240972222225,0.9836899739636678,672.2596948760443,348,694.6272211690228,4148,-0.04784722222221723
2021-02-27,14683.0,14889.0,14632.0,14770.0,448705.04,6617637169.71,10980.639795341236,77.47129593957618,0.0,0.2692722435550713,-0.00461111111111373,290.63043055555556,1.0145646081527546,453.59548384471157,370,960.2701807888274,3598,-6.217248937900876e-16
2021-02-28,14770.0,14920.0,14610.0,14709.0,479200.86,7082630021.27,9989.132463831322,63.60519046819876,0.0,0.3313016225159035,0.0016180555555549382,303.5731944444445,0.9878514705992907,476.84686464458105,347,754.470657111294,4371,1.282924384011292e-15
2021-03-01,14709.0,14886.0,14308.0,14328.0,787668.77,11412800863.33,10067.178468032227,105.13247891462163,0.0,0.25671545229963677,0.10739583333333139,477.8247986111111,1.0095344875515178,775.4444856324949,376,761.1739584550187,5625,0.11054861111111355
2021-03-02,14328.0,14549.0,14308.0,14510.0,460340.7,6643505242.75,8991.826572838108,85.66334266855067,-0.0006944444444444445,0.25151522909880797,-0.11054861111110993,273.07868055555554,0.9972036444794344,464.95033966594013,356,573.9122764498297,3852,-0.1105486111111115
2021-03-03,14530.0,14548.0,14331.0,14418.0,749177.56,10792454721.23,9029.761245492155,109.82906753801097,0.0,0.21137646708486793,1.4210854715202005e-15,470.49899999999997,1.0001526757715395,714.8464666280629,367,549.8845046820954,6317,9.86864910777917e-18
2021-03-04,14418.0,14887.0,14394.0,14650.0,487462.76,7085566399.68,8797.961986283772,71.74334321302466,0.0,0.29584363774722505,2.5263741715914674e-15,292.62537499999996,0.9774743126178437,480.6829693075509,348,612.4917528052812,3806,-1.2631870857957337e-15
2021-03-05,14650.0,14794.0,14451.0,14501.0,665778.55,9723954218.22,8948.339276755232,83.43375526514036,0.06319444444444444,0.25943823150604184,4.4463124999999994,408.60154861111107,0.9662169834460045,617.0705972131796,333,444.5012604608283,9151,2.207520833333334
2021-03-06,14501.0,14700.0,14451.0,14488.0,691924.32,10055897174.51,8720.418999101952,83.89868042582944,-0.0674074074074074,0.2684719645112221,-4.742733333333335,422.8228888888889,0.9603602071724529,595.9876132594778,313,328.75250278018785,6380,-2.35468888888889
2021-03-07,14488.0,14521.0,14350.0,14360.0,639456.69,9212167920.0,7832.359312463073,80.25270990063726,0.006944444444444444,0.19579723558075698,0.6988819444444468,387.0735486111111,0.9590065275869223,649.8178033732532,348,385.31387843127595,7874,0.021819444444443153
2021-03-08,14392.0,14487.0,14302.0,14383.0,889534.39,12802514531.52,9408.619701035534,79.1116632145533,-0.00625,0.302886549246767,-0.6599930555555551,459.5768125,0.9812398920875018,583.3332367722473,337,1570.5032475583698,6859,-0.02181944444444355
2021-03-09,14383.0,14478.0,14250.0,14363.0,2075796.36,29855626991.85,10859.272690457541,150.79524123761075,0.0,0.3283853070167994,-0.037861111111112775,1021.6201388888888,1.032757759534692,1139.8867611325554,361,1652.3950963567813,8259,1.2631870857957337e-15
2021-03-10,14363.0,14500.0,14351.0,14456.0,2592871.4,37396841491.89,10975.29724141278,189.84265571194763,0.025,0.3946118266967428,9.00685416666667,1488.5286250000001,1.0048474510438707,1473.0685256317483,337,447.2568519790449,9649,4.868499999999999
2021-03-11,14442.0,14632.0,14365.0,14383.0,2685787.01,38811075625.25,11217.72107231936,220.65770939294222,-0.02013888888888889,0.3574697789626556,-6.128868055555558,1230.406465277778,1.0295638498357753,1335.644485668022,331,872.9639908414468,9306,-4.868500000000002
2021-03-12,14434.0,14694.0,14383.0,14503.0,2331734.59,33805469253.94,11937.161454374263,212.17453736315156,-0.0006944444444444445,0.36285796564257505,-0.06594444444444163,1216.0599236111111,1.0127100948236238,1331.118985338547,351,548.5197372419973,9752,0.0
2021-03-13,14528.0,14600.0,14380.0,14438.0,906975.45,13139225266.66,10454.350023076722,110.48716572034466,-0.004166666666666667,0.2432292766401944,-2.803430555555555,551.8913819444444,0.9924919417774801,708.7634154352016,364,576.3819115469144,7209,0.00963888888888968
2021-03-14,14401.0,14566.0,14378.0,14511.0,1514468.94,21915162102.71,11811.119949747379,89.40104797816599,0.004166666666666667,0.3031143347613386,0.19494444444444628,720.6713888888889,1.0093209819396884,817.0189079623597,354,934.6324817045353,8259,0.19494444444444123
2021-03-15,14508.0,14725.0,14351.0,14588.0,659517.84,9607275735.26,10806.804738049364,72.58981222884441,-0.004861111111111111,0.320437297206485,-0.2045833333333321,387.7569305555555,0.9938895079722915,642.1457773211582,365,787.4255423599457,7191,-0.20458333333333942
2021-03-16,14568.0,14702.0,14383.0,14432.0,762268.38,11103381247.15,9696.169544745328,107.88991262154029,0.003472222222222222,0.2456306891481141,0.7944374999999975,482.6957638888889,0.9895806152485875,755.6781164624408,352,637.9135736303293,9484,0.794437499999999
2021-03-17,14428.0,14680.0,14428.0,14477.0,542740.24,7912032170.63,9530.862942175296,91.51928200910059,0.003472222222222222,0.2625353233852305,-0.1626458333333369,322.32719444444444,1.0012109101014584,574.3681378688077,352,1447.2920717211043,6144,-0.7944374999999974
2021-03-18,14477.0,14600.0,14452.0,14510.0,441898.98,6412554332.94,9509.896858188884,88.24234371640783,-0.00625,0.2593160923548063,-0.6302916666666641,259.93459722222224,0.9756774086997169,446.99500167303205,345,519.8873208104584,3782,0.0015
2021-03-19,14510.0,14650.0,14478.0,14561.0,685132.54,9970368497.63,9613.182481940727,124.43707826762804,-0.0006944444444444445,0.22380268390204294,-0.00149999999999832,431.3506388888889,0.9923638357195428,661.7326196903983,361,1240.2113275890167,5560,-0.001499999999999899
2021-03-20,14532.0,14643.0,14499.0,14519.0,437304.33,6359209330.25,9303.526516511773,73.75721416390317,0.0,0.27222774533815286,-1.578983857244667e-15,253.43974305555554,1.0094032545289482,409.2631640085827,381,604.300315245655,4390,0.0
2021-03-21,14555.0,14733.0,14507.0,14649.0,282704.62,4136311569.59,8368.12088211448,53.67929975840135,0.0006944444444444445,0.28524258495556215,0.09511805555555715,171.86794444444445,0.9988104089738636,329.7495417659793,371,1666.2235620600425,2731,0.09511805555555526
2021-03-22,14649.0,14910.0,14612.0,14828.0,409372.61,6023071922.17,9973.6267248906,63.96473977287061,0.0006944444444444445,0.2841716043786835,-0.0847013888888897,257.76050694444444,1.0041304394348802,446.787732195915,359,784.5083074076987,4669,-0.09511805555555447
2021-03-23,14837.0,14889.0,14661.0,14708.0,713216.6900000001,10526471742.27,10251.844980500491,119.63632601306774,-0.0006944444444444445,0.23691938719195751,0.0012708333333307565,453.2970763888889,0.9858480260584358,718.1561572286638,356,1066.6602588457415,8161,0.01168749999999995
2021-03-24,14707.0,14829.0,14569.0,14768.0,604418.72,8883474902.59,10489.491213211093,102.392412853821,0.0006944444444444445,0.26201586970919344,0.06856944444444209,352.897125,1.0067329539411614,560.279242014097,345,1166.5768204940068,6614,-0.011687500000000977
2021-03-25,14792.0,15163.0,14680.0,14749.0,1008690.72,14982177624.460001,11873.903004575734,139.31848694874805,0.003472222222222222,0.3838030021326781,1.9711736111111122,607.6183888888888,1.011152690519342,867.0564569184584,371,467.99365785146136,8309,0.9403194444444446
2021-03-26,14728.0,14871.0,14551.0,14552.0,656575.24,9651722421.45,10584.819741577936,90.44035945691805,0.0,0.2463592730722486,-1.4011388888888898,398.3293194444444,1.0003211016573426,612.7366209866078,355,1752.432955777732,5005,-0.9403194444444474
2021-03-27,14552.0,14748.0,14550.0,14623.0,549915.02,8037242872.53,10781.239055972048,69.95506347579841,-0.0006944444444444445,0.2421840646218845,-0.4193125000000004,315.16243055555555,0.9650756719117368,485.8467048784552,357,681.7334617399785,5699,0.23097916666666685
2021-03-28,14583.0,14700.0,14360.0,14595.0,390731.59,5684016989.82,9554.23402630511,44.97003773866525,-0.003472222222222222,0.27758305789706395,-0.22717361111111528,244.3920486111111,0.9681912962490956,452.67158645708395,348,1202.4158556723373,4304,-0.22717361111111214
2021-03-29,14595.0,14658.0,14458.0,14500.0,411637.46,5986522845.09,9709.102517872467,68.36313441620983,0.0,0.2559351133536448,-0.001229166666666654,238.73618055555553,1.0055464058497614,410.96326847163164,366,2185.1794286051595,4550,-0.003805555555555884
2021-03-30,14500.0,14583.0,14450.0,14511.0,486894.33,7061039603.06,9860.20852176843,88.33511979682703,-0.0006944444444444445,0.30255431708823805,-0.002576388888888559,311.17013194444445,0.9853709104523977,522.2429497374723,357,582.7342798701277,7272,0.0
2021-03-31,14509.0,14820.0,14449.0,14577.0,530968.76,7745605483.38,10518.708587392895,69.63569100128285,0.0,0.3340153528059477,0.0,328.2187777777778,1.0097934580831895,596.4704124003142,369,1595.6135890259925,5804,9.86864910777917e-18
2021-04-01,14577.0,14697.0,14516.0,14557.0,414655.0,6042143305.88,10550.07885677348,55.10594959824874,0.0006944444444444445,0.29004332202368194,0.013895833333334282,255.72961111111113,0.9781749864049167,442.56608788628387,348,1521.303849128549,6442,0.0
2021-04-02,14557.0,14650.0,14501.0,14525.0,441313.15,6416780682.43,10881.95176883994,67.5092781016281,0.001388888888888889,0.2974746168830094,0.13206944444444302,275.46879861111114,1.0081668154041645,490.96732117365445,367,812.8381998366829,6150,0.0020069444444444444
2021-04-03,14525.0,14639.0,14500.0,14611.0,485674.01,7068745320.8,11018.070162285198,63.54998636253448,-0.001388888888888889,0.37300842072462526,-0.007076388888887516,294.6212013888889,0.9962338070865614,533.4095658194235,367,1665.4752922002363,5991,0.13688194444444454
2021-04-04,14582.0,14680.0,14518.0,14608.0,609095.49,8885686162.54,11080.414124720934,91.24004322271834,0.0,0.30073661404804714,-0.1388611111111079,360.7590902777778,1.0121424641376606,670.1487642311112,371,1299.5489690615664,5634,-0.1388888888888873
2021-04-05,14585.0,14770.0,14560.0,14741.0,1150219.35,16870883327.63,12861.72720343228,139.26515026548142,0.00625,0.33833448362302176,0.25591666666666446,628.9914791666666,0.9987694142612203,1091.0944783258867,363,727.1236254593814,9806,3.1579677144893343e-16
2021-04-06,14755.0,15836.0,14631.0,14717.0,1024579.52,15154833976.55,12849.507318682918,144.8034620567743,-0.00625,0.35524990336782,0.33447222222222134,599.6008888888889,1.0171330721509002,984.388772641191,377,514.2773660851627,7079,0.5904166666666674
2021-04-07,14717.0,15160.0,14684.0,14839.0,1040695.08,15465064954.88,12698.25901640801,129.68476671791035,0.004166666666666667,0.43917682112944384,0.8820694444444466,602.295875,1.0072100886457067,918.6302421454632,363,465.0502991796558,11211,0.6528541666666674
2021-04-08,14879.0,14975.0,14700.0,14716.0,728132.56,10801360744.91,12460.92104914994,109.13390495825986,-0.0006944444444444445,0.34108015427663496,-1.1037013888888854,431.03108333333336,1.0033586688446257,697.6288585305088,380,698.1234156711263,6297,-1.222437500000001
2021-04-09,14716.0,14960.0,14716.0,14786.0,1038251.75,15346388764.32,11774.702735957253,158.14345542483116,-0.002777777777777778,0.3330248430392352,-0.3583333333333373,634.0600208333334,1.031143545975752,970.0486794951713,384,414.240699792444,10164,-0.018020833333333364
2021-04-10,14786.0,15100.0,14755.0,14853.0,681573.65,10110886958.0,12799.37542985485,76.09830803437502,0.0020833333333333333,0.31418558732517704,0.04348611111110842,403.18290972222223,0.997857675225397,680.162244495217,345,923.9167329875844,7562,-0.0028124999999975865
2021-04-11,14853.0,16114.0,14631.0,14883.0,799277.35,11872429200.210001,12361.013319662294,84.40636266832195,-0.0006944444444444445,0.2679150142194643,0.09145138888888976,464.4987291666667,1.0126996513176534,813.5311678852636,362,737.0551326434256,9982,3.315866100213801e-15
2021-04-12,14883.0,15395.0,14811.0,14939.0,1097102.74,16430133457.41,13922.442486165384,128.62033875179424,-0.0006944444444444445,0.37247870935683963,0.16363194444444545,640.0994861111111,1.0105747251807082,950.3713464974387,390,581.9422143435694,12538,2.5263741715914674e-15
2021-04-13,14939.0,15149.0,14765.0,14845.0,895425.08,13380003030.82,13821.75643101801,89.84874409083463,0.001388888888888889,0.34079700615740066,-0.19857638888888743,535.02225,0.9936416891099185,878.4807582428307,359,661.9159076199777,11620,0.05692361111110985
2021-04-14,14833.0,15000.0,14765.0,14860.0,946703.1,14085777281.77,13292.729576712843,110.20307529460719,0.0020833333333333333,0.3525532508888733,1.47548611111111,562.9980555555555,1.039391947593176,897.8975041281487,377,577.1157751244591,11248,-0.05692361111111196
2021-04-15,14860.0,14998.0,14845.0,14910.0,831305.21,12398345003.94,12316.1025309684,124.6117607600499,-0.005555555555555556,0.32693284873510076,-1.5859305555555585,509.45222916666665,1.0131416810343905,898.3503607767864,372,1061.4858643485636,6326,-3.1579677144893343e-16
2021-04-16,14915.0,15722.0,14853.0,14983.0,1050157.22,15762304171.34,13065.54857674873,119.19210515146632,0.0,0.415902161100834,1.578983857244667e-15,623.5276944444445,1.0064628276478822,1017.7385549337357,354,511.98728381398786,10071,0.0
2021-04-17,14983.0,15199.0,14875.0,15004.0,710722.62,10644816421.5,11913.607534128208,107.79255902899612,0.004166666666666667,0.37371030973084746,0.08772222222222087,437.1094444444444,1.0083585695822057,637.1529545196075,372,531.3952751486129,8405,0.08772222222222217
2021-04-18,15004.0,15949.0,15004.0,15749.0,1688463.69,26329210765.83,13815.482037213613,148.62275286390883,0.04097222222222222,0.48176409341013915,4.9397638888888995,907.1712986111111,1.0175569004670042,1414.3251974180191,379,364.9689809575054,19599,4.919569444444445
2021-04-19,15529.0,15872.0,15307.0,15547.0,925235.3,14388286385.64,13292.826023539696,103.1683292391539,-0.043055555555555555,0.4606607758807109,-5.017034722222221,549.1746388888889,0.9977786283146874,886.712591675469,356,783.0831147718058,15165,-4.996840277777777
2021-04-20,15548.0,15794.0,15011.0,15123.0,1150165.47,17725039197.61,14081.324119818644,127.81985547777377,0.05813953488372093,0.3810939152615105,0.5379844961240394,698.9602093023256,1.0191278765061247,1241.323775014897,338,510.54849571994407,14140,0.4922093023255841
2021-04-21,15123.0,15398.0,15007.0,15184.0,1081111.21,16354990713.48,12888.762255216656,110.70665147965974,-0.05347222222222222,0.39445845258936535,-0.14977777777777665,660.624173611111,1.028351619766002,1119.6449875513276,385,1074.6680797034387,14633,-0.4513888888888895
