date,open,high,low,close,snp500_close,snp500_volume,ihsg_close,t_daily_open,t_daily_high,t_daily_low,t_daily_close,t_total_volume,t_total_quote_volume,t_avg_vwap,t_avg_trade_size,t_avg_trade_count_change,t_avg_taker_buy_volume_ratio,t_daily_volume_change,t_avg_buy_sell_volume_imbalance,t_avg_relative_volume,t_avg_volume_volatility,t_count_volume_spikes,t_avg_price_to_volume_ratio,t_total_trades,t_avg_taker_buy_volume_change,next_close,gap_day,open_change,high_change,low_change,close_change,ma_close_5,ma_close_10,prev_open,prev_high,prev_low,prev_close,daily_range,gap_change,close_ma5_ratio,close_ma10_ratio,open_change_perc,high_change_perc,low_change_perc,close_change_perc,prev_daily_range,daily_range_change,open_prev_close_change,volatility,prev_volatility,volatility_change,snp500_change,snp500_change_perc,snp500_change_avg_5,snp500_change_avg_10,snp500_change_perc_avg_5,snp500_change_perc_avg_10,snp500_close_diff_4,snp500_close_diff_9,snp500_volume_change,snp500_volume_change_perc,snp500_volume_change_avg_5,snp500_volume_change_avg_10,snp500_volume_change_perc_avg_5,snp500_volume_change_perc_avg_10,snp500_volume_diff_4,snp500_volume_diff_9,ihsg_change,ihsg_change_perc,ihsg_avg_change_5,ihsg_avg_change_10,ihsg_avg_change_perc_5,ihsg_avg_change_perc_10,ihsg_close_diff_4,ihsg_close_diff_9,price_distance_ma5,price_distance_ma10,rsi
2020-05-29,14825.0,14825.0,14882.2412109375,14507.0,2998.610107421875,7297550000,4704.7880859375,14723.0,14800.0,14605.0,14800.0,4323.88,63621151.45,612.5194842041326,1.3745921296296295,0.0,0.026747912852005947,4.934324553889585e-18,2.9878472222222223,0.18313094440385838,6.040849832769192,56,82.07958072828535,100,4.934324553889585e-18,14334.0,4,-63.5,-63.5,66.94140625,-126.3505859375,14599.81015625,14696.329296875,14888.5,14888.5,14815.2998046875,14633.3505859375,-57.2412109375,191.6494140625,0.9936430573235728,0.9871172390703535,-0.004265036773348558,-0.004265036773348558,0.004518397003941832,-0.008634426216708128,73.2001953125,-130.44140625,191.6494140625,-0.3861127213322091,0.4916559446048964,-0.8777686659371056,-24.789794921875,-0.008267095098665096,15.252001953125,12.902001953125,0.005084898691815659,0.004249781621646412,44.980224609375,205.460205078125,1850530000.0,0.25358236668470924,462644000.0,217792000.0,0.06264937831814424,0.022352359282117467,2292170000.0,1145900000.0,65.97998046875,0.01402400687630599,38.74599609375,15.240087890625,0.008364659061032799,0.0032600433325788644,183.31787109375,184.81005859375,-0.006356942676427114,-0.012882760929646419,26.446172342245703
2020-06-02,14573.5,14573.5,14603.0,14334.0,3051.639892578125,5197150000,4753.61181640625,14451.0,14550.0,14244.0,14449.0,10188.07,146992699.3,1060.3613259982021,3.2913979130722337,0.0,0.0382870077317805,0.0,6.770729166666667,0.2835997327843481,13.351406230903594,90,105.29386301227227,211,0.0,14082.0,1,-251.5,-251.5,-279.2412109375,-173.0,14530.21015625,14652.029296875,14825.0,14825.0,14882.2412109375,14507.0,-29.5,66.5,0.9864963992853467,0.9782945221831607,-0.016964586846543003,-0.016964586846543003,-0.018763384290013757,-0.011925277452264424,-57.2412109375,27.7412109375,66.5,-0.20242220468658867,-0.3861127213322091,0.18369051664562042,53.02978515625,0.017377471465497427,19.602001953125,25.8489990234375,0.006442335787683322,0.008724230635959626,63.469970703125,285.0,-2100400000.0,-0.4041445792405453,38354000.0,-95450000.0,-0.0190206325117644,-0.034838410688298606,-651350000.0,-453980000.0,48.82373046875,0.010270870309654552,46.4283203125,23.36337890625,0.009958270125520197,0.005004151098854086,211.77783203125,259.4580078125,-0.01350360071465324,-0.021705477816839312,20.189410245372358
2020-06-03,14343.8232421875,14343.8232421875,14375.099609375,14082.0,3098.89990234375,6005560000,4847.5068359375,14449.0,14449.0,14086.0,14187.0,10735.449999999999,152838657.07,879.8507168624135,3.805517806267806,0.0,0.014347085543617771,0.0,7.2120347222222225,0.23440930438160143,14.989058912387339,73,102.54613208768424,162,0.0,14043.388671875,1,-229.6767578125,-229.6767578125,-227.900390625,-252.0,14447.2701171875,14577.80927734375,14573.5,14573.5,14603.0,14334.0,-31.2763671875,9.8232421875,0.9747170147560993,0.9659887663563882,-0.015759890061584382,-0.015759890061584382,-0.015606408999863042,-0.017580577647551276,-29.5,-1.7763671875,9.8232421875,-0.21804763387986512,-0.20242220468658867,-0.015625429193276447,47.260009765625,0.015250576415805319,22.14599609375,33.2260009765625,0.007180665599098052,0.011207490674488948,129.14990234375,282.119873046875,808410000.0,0.1346102611579936,31412000.0,35443000.0,-0.020930588487398306,-0.012520394908485147,-392440000.0,497860000.0,93.89501953125,0.0193697549501425,61.1345703125,35.335302734375,0.012935500997582857,0.007515744638774113,250.134765625,387.23388671875,-0.025282985243900737,-0.034011233643611756,18.500986193293883
2020-06-04,14130.0,14130.0,14194.2998046875,14043.388671875,3090.409912109375,6451290000,4899.39013671875,14187.0,14249.0,14086.0,14105.0,3205.93,45411879.74,472.06709002390164,1.4328825231481481,0.0,0.017101016972805135,1.912050764632214e-17,2.1269375,0.13387962903509848,4.882937413537906,39,54.42595434316265,69,1.896631000401309e-17,13888.0,1,-213.8232421875,-213.8232421875,-180.7998046875,-38.611328125,14319.9478515625,14500.70390625,14343.8232421875,14343.8232421875,14375.099609375,14082.0,-64.2998046875,48.0,0.9806871377916838,0.9684625493126653,-0.01490699087525084,-0.01490699087525084,-0.01257729056497027,-0.002741892353713961,-31.2763671875,-33.0234375,48.0,-0.45505877344302903,-0.21804763387986512,-0.23701113956316391,-8.489990234375,-0.0027472052173752298,24.131982421875,27.36298828125,0.007871727754545475,0.009152718597527,67.010009765625,176.5498046875,445730000.0,0.06909160803498215,10658000.0,94359000.0,-0.024289509768804497,-0.0030070617644455096,1004270000.0,77620000.0,51.88330078125,0.010589746750806338,60.40361328125,43.91171875,0.012637370679268442,0.009334333350052565,260.58203125,412.2109375,-0.019312862208316163,-0.03153745068733468,18.120543024668535
2020-06-05,14085.447265625,14085.447265625,14170.0,13888.0,3163.840087890625,8639300000,4851.14892578125,14105.0,14264.0,13950.0,14027.0,18742.77,263580245.87,1346.992541253333,5.1580804839065255,0.0,0.023657409553260657,0.0,12.40429861111111,0.30811484586132337,24.395796846542403,96,594.9358762923409,291,-4.934324553889585e-18,13804.8330078125,3,-44.552734375,-44.552734375,-24.2998046875,-155.388671875,14170.877734375,14409.57392578125,14130.0,14130.0,14194.2998046875,14043.388671875,-84.552734375,42.05859375,0.9800380936398307,0.963803653843778,-0.003153059757607926,-0.003153059757607926,-0.0017119410623886693,-0.011064898615688126,-64.2998046875,-20.2529296875,42.05859375,-0.6002843415654094,-0.45505877344302903,-0.1452255681223804,73.43017578125,0.023209193177082123,28.088037109375,24.997998046875,0.00896458814846891,0.008141972202192644,165.22998046875,241.489990234375,2188010000.0,0.2532624170939775,638456000.0,226563000.0,0.06128041474622344,0.008732502253763336,1341750000.0,3654970000.0,-48.2412109375,-0.009944285709540658,42.4681640625,36.39697265625,0.008862018635473746,0.007740279740618099,146.36083984375,340.0908203125,-0.019961906360169222,-0.036196346156222026,17.319054652880354
2020-06-08,13863.0,13863.0,14034.0,13804.8330078125,3196.0,8498300000,4947.7822265625,14290.0,14294.0,13900.0,14063.0,45410.68,638816509.8,2303.963027880887,8.571566517298288,0.0,0.028516984992807387,0.0,30.78838888888889,0.44960279014213267,45.554413535777634,152,680.1820472196354,598,0.0,13835.662109375,1,-222.447265625,-222.447265625,-136.0,-83.1669921875,14030.4443359375,14315.12724609375,14085.447265625,14085.447265625,14170.0,13888.0,-171.0,-25.0,0.983919872904729,0.9643527976029345,-0.015792701604007572,-0.015792701604007572,-0.009597741707833451,-0.005988406695528514,-84.552734375,-86.447265625,-25.0,-1.2334992425881843,-0.6002843415654094,-0.6332149010227749,32.159912109375,0.010062550722582915,39.477978515625,27.364990234375,0.012630517312718512,0.008857708002267085,144.360107421875,242.3701171875,-141000000.0,-0.016591553604838615,240150000.0,351397000.0,0.007245630688313872,0.03494750450322906,3301150000.0,3492920000.0,96.63330078125,0.019530629351968577,48.598828125,43.672412109375,0.009963343130606261,0.00916400109581953,194.17041015625,426.31201171875,-0.016080127095270992,-0.035647202397065494,16.0832618429328
2020-06-09,14070.7998046875,14070.7998046875,14123.7998046875,13835.662109375,3193.110107421875,6410930000,5023.76708984375,14063.0,14250.0,13847.0,13852.0,33271.37,467946830.34,1269.7107085799503,7.530849587343031,0.0,0.028991690994872376,1.5789838572446671e-16,19.057770833333336,0.30076478722088645,39.81614115757214,98,138.5465555419663,375,-9.86864910777917e-18,13852.904296875,1,207.7998046875,207.7998046875,89.7998046875,30.8291015625,13930.7767578125,14230.49345703125,13863.0,13863.0,14034.0,13804.8330078125,-53.0,265.966796875,0.9931723370425731,0.9722545568185363,0.01498952641473707,0.01498952641473707,0.0063987319857132675,0.002233210756338236,-171.0,118.0,265.966796875,-0.37666657713617496,-1.2334992425881843,0.8568326654520093,-2.889892578125,-0.0009050400646717148,28.29404296875,23.9480224609375,0.008974015006684682,0.007708175397184001,94.210205078125,204.940185546875,-2087370000.0,-0.32559550642418494,242756000.0,140555000.0,0.022955445251585948,0.0019674063699107736,405370000.0,562430000.0,75.98486328125,0.015125076844200055,54.0310546875,50.2296875,0.010934184437515362,0.01044622728151778,176.26025390625,481.93310546875,-0.006827662957426925,-0.027745443181463644,15.113602918116143
2020-06-10,13852.103515625,13852.103515625,14249.2001953125,13852.904296875,3181.489990234375,6598870000,4892.81787109375,13852.0,14264.0,13852.0,14200.0,35531.19,503031777.04,1730.816960033835,8.234036635896059,0.0,0.02773419299858118,-1.5789838572446671e-16,22.073187500000003,0.3894636400565056,43.31535492499848,121,669.6329608631113,467,0.0,13944.5732421875,1,-218.6962890625,-218.6962890625,125.400390625,17.2421875,13884.9576171875,14166.1138671875,14070.7998046875,14070.7998046875,14123.7998046875,13835.662109375,-397.0966796875,16.44140625,0.9976915075150952,0.9778902264058476,-0.015542562761048184,-0.015542562761048184,0.00887865817691506,0.0012462133986574267,-53.0,-344.0966796875,16.44140625,-2.8666886530235636,-0.37666657713617496,-2.4900220758873886,-11.6201171875,-0.003652413561937363,16.518017578125,19.3320068359375,0.005193417011136146,0.006187041305117098,91.080078125,211.739990234375,187940000.0,0.02848063380548488,118662000.0,75037000.0,0.0017295197810842044,-0.00960053435315705,147580000.0,200870000.0,-130.94921875,-0.026763558791679968,9.06220703125,35.098388671875,0.001707521689150869,0.007321511343366864,-6.572265625,295.44580078125,-0.0023084924849048455,-0.022109773594152494,16.244772750491435
2020-06-11,13947.443359375,13947.443359375,14249.5,13944.5732421875,2999.489990234375,7037320000,4812.19287109375,14200.0,14600.0,14000.0,14600.0,61680.03,877787177.52,1933.229163472799,8.457684472115371,0.0,0.06280073445897733,0.0,34.59954861111111,0.40099553757921275,74.22086816363242,129,225.9453238189549,882,0.0,13947.619140625,1,95.33984375,95.33984375,0.2998046875,91.6689453125,13865.19453125,14092.57119140625,13852.103515625,13852.103515625,14249.2001953125,13852.904296875,-302.056640625,94.5390625,1.0057250340598247,0.9894981584830311,0.0068826978980093415,0.0068826978980093415,2.1040106349170778e-05,0.006617308785795848,-397.0966796875,95.0400390625,94.5390625,-2.165677485415044,-2.8666886530235636,0.7010111676085198,-182.0,-0.060676981951114574,-18.183984375,2.9739990234375,-0.006392538335611722,0.0007395947094668752,-164.35009765625,-23.909912109375,438450000.0,0.062303547373147736,117206000.0,63932000.0,0.0003719076487173206,-0.01195880106004359,-1601980000.0,1590300000.0,-80.625,-0.01675431599683056,-17.439453125,21.482080078125,-0.0037612908603765114,0.004438039909445965,-38.9560546875,173.384765625,0.005725034059824651,-0.010501841516968924,21.524427619001756
2020-06-12,14475.0,14475.0,14475.0,13947.619140625,2984.469970703125,5845330000,4712.0732421875,14600.0,14600.0,14169.0,14317.0,69648.02,1002691112.2,2487.8704998217777,18.161712242297313,0.0,0.051663908347537556,0.0,44.079055555555556,0.46531328665762967,69.88594553288193,149,246.6500929356602,617,0.0,13976.2763671875,3,527.556640625,527.556640625,225.5,3.0458984375,13877.118359375,14023.998046875,13947.443359375,13947.443359375,14249.5,13944.5732421875,0.0,530.4267578125,1.0050803617454465,0.9945536995944592,0.03782461251369013,0.03782461251369013,0.015825116670760378,0.00021842894612830667,-302.056640625,302.056640625,530.4267578125,0.0,-2.165677485415044,2.165677485415044,-15.02001953125,-0.005032725971007631,-35.8740234375,-3.8929931640625,-0.012040922165229673,-0.0015381670083803832,-211.530029296875,-14.14013671875,-1191990000.0,-0.20392176318531202,-558794000.0,39831000.0,-0.09106492840714059,-0.014892256830458573,-2652970000.0,-1452220000.0,-100.11962890625,-0.021247468738361794,-27.81513671875,7.326513671875,-0.006021927466140739,0.0014200455846665031,-235.708984375,7.28515625,0.005080361745446405,-0.005446300405540893,22.429092960849573
2020-06-15,14118.0,14118.0,14312.7001953125,13976.2763671875,2965.659912109375,5757480000,4809.619140625,14460.0,14740.0,14200.0,14372.0,48750.67,703092411.22,3086.4798282163133,14.650854612286869,0.002777777777777778,0.05748296792034098,0.007784722222222222,31.111451388888888,0.5907402354794203,53.45766365344898,196,342.36632961924516,772,0.007784722222222222,13983.3310546875,1,-357.0,-357.0,-162.2998046875,28.6572265625,13911.40703125,13970.92568359375,14475.0,14475.0,14475.0,13947.619140625,-194.7001953125,170.380859375,1.0046630319845993,1.0003829870485985,-0.024663212435233162,-0.024663212435233162,-0.011212421740069084,0.0020546321399779674,0.0,-194.7001953125,170.380859375,-1.3790919061658875,0.0,-1.3790919061658875,-18.81005859375,-0.0063426215922280284,-46.068017578125,-3.29501953125,-0.01532195662819186,-0.0013457196577366768,-227.4501953125,-85.97998046875,-87850000.0,-0.015258411666215081,-548164000.0,-154007000.0,-0.09079830001941588,-0.041776334665551,-653450000.0,560330000.0,97.5458984375,0.020281418462756724,-27.6326171875,10.48310546875,-0.005871769643983109,0.0020457867433115763,-214.14794921875,56.00732421875,0.004663031984599366,0.00038298704859857763,25.066468852968057
